"codigo_ibge","municipio","areas_protegidas_percent_area_total_do_municipio","desmatamento_acumulado_percent_area_total_do_municipio","desmatamento_recente_percent_area_total_do_municipio","estado","ips_amazonia","ranking_ips","necessidades_humanas_basicas","fundamentos_para_o_bem_estar","oportunidades","nutricao_e_cuidados_medicos_basicos","agua_e_saneamento","moradia","moradias_com_iluminacao_adequada_percent_de_domicilios","moradias_com_parede_adequada_percent_de_domicilios","moradias_com_piso_adequado_percent_de_domicilios","seguranca_pessoal","acesso_ao_conhecimento_basico","acesso_a_informacao_e_comunicacao","saude_e_bem_estar","qualidade_do_meio_ambiente","direitos_individuais","liberdade_individual_e_de_escolha","tolerancia_e_inclusao","acesso_a_educacao_superior","mortalidade_infantil_ate_5_anos_obitos_1_000_nasc_vivos","mortalidade_materna_obitos_maternos_100_000_nascidos_vivos","mortalidade_por_desnutricao_obitos_100_000_habitantes","mortalidade_por_doencas_infecciosas_obitos_100_000_habitantes","subnutricao_percent_da_populacao","abastecimento_de_agua_adequado_percent_da_populacao","esgoto_adequado_percent_da_populacao","indice_atendimento_de_agua_percent_da_populacao","coleta_de_lixo_adequada_percent_de_domicilios","assassinatos_de_jovens_obitos_100_000_habitantes_de_15_a_29_anos","assassinatos_de_jovens_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40","homicidios_obitos_100_000_habitantes","homicidios_categorico_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40","mortes_por_acidente_no_transito_obitos_100_000_habitantes","abandono_escolar_ensino_fundamental_percent_de_alunos","distorcao_idade_serie_ensino_fundamental_percent_de_alunos","distorcao_idade_serie_ensino_medio_percent_de_alunos","qualidade_da_educacao_ideb_ensino_fundamental","reprovacao_escolar_ensino_fundamental_percent_de_alunos","densidade_internet_banda_larga_no_de_acessos_100_domicilios","densidade_telefonia_fixa_no_de_acessos_100_domicilios","densidade_telefonia_movel_no_de_acessos_100_habitantes","densidade_tv_por_assinatura_no_de_acessos_100_domicilios","mortalidade_por_diabetes_mellitus_obitos_100_000_habitantes","mortalidade_por_cancer_obitos_100_000_habitantes","mortalidade_por_doencas_circulatorias_obitos_100_000_habitantes","mortalidade_por_doencas_respiratorias_obitos_100_000_habitantes","mortalidade_por_suicidios_obitos_100_000_habitantes","emissoes_co2_ton_co2e_habitante","focos_de_calor_na_de_focos_1_000_habitantes","diversidade_partidaria_percent_vereadores_eleitos_partidos_diferentes","transporte_publico_no_de_onibus_e_micro_onibus_1_000_habitantes","acesso_a_programas_de_direitos_humanos_categorico_0_15_0_nenhum_programa_15_todos_os_programas_de_direitos_humanos_implantados","existencia_de_acoes_para_direitos_de_minorias_categorico_0_15_0_nenhum_programa_11_todos_os_programas_de_direitos_humanos_implantados","acesso_a_cultura_esporte_e_lazer_categorica_1_10","gravidez_na_infancia_e_adolescencia_percent_de_filhos_de_maes_com_ate_19_anos","trabalho_infantil_no_de_familias_com_ao_menos_1_membro_em_trabalho_infantil_1_000_familias","vulnerabilidade_familiar_percent_de_filhos_de_maes_solteiras","violencia_contra_indigenas_no_de_casos_1_000_indigenas","violencia_contra_indigenas_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_0_1_2_7_3_2_7_8_8_4_8_8_20_8_5_20_8","violencia_contra_mulheres_no_de_casos_100_000_mulheres","violencia_infantil_no_de_casos_100_000_pessoas_de_0_14_anos","violencia_infantil_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_1_1_40_1_3_40_1_133_1_4_133_1_496_0_5_496_0","empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total","mulheres_com_empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total","ano"
1600303,"Macapá",0.012658039,6.57065777197986,0.542560736219399,"AP",62.4786625743441,26,62.9885044329955,65.8134297576608,58.6340535323759,87.9345475764527,42.9726604357644,82.0301528831661,70.2687787686095,87.6146041063074,78.5048525031229,39.0166568365985,66.1719963897999,43.7141532989376,84.4103918373805,68.9571775045254,39.6748119351714,73.3902995796921,66.7783795150478,54.6927230995924,22.851053753256,118.39924224485,12.4780172430601,0.779876077691255,5.17019450800915,59.7070148373907,24.7852995597525,36.6,95.2552959325733,95.27828063537,6,42.3082772147506,6,11.6981411653688,1.7,21.3,33.7,4.4,8.3,17.864777664828,16.9489927386825,103.75318029623,1.33133725274733,28.4654768357308,72.3335062058639,98.4593548085209,42.3082772147506,6.04403960210723,5.00726302073374,0.246957540532624,78.2608695652174,2.47220716628128,5,8,8,18.2216433814824,0.240222926876141,83.2938669192517,14.025245442,4,46.75293337,41.7429513,3,91.5102123643409,51.6083827727014,2023
1600402,"Mazagão",44.375593121,0.997838125737319,2.38956040576953,"AP",53.718585633295,412,59.354262611887,62.8327229226074,38.9687713653906,94.2343892992734,14.5385708344144,56.5483248887913,32.0421777490854,89.6492360662793,61.7325618772099,72.0957654250689,57.5070354978628,22.7745087287353,90.6496407269314,80.3997067369002,35.2042608019765,42.0903650025783,77.4033130624945,1.17714659451304,5.69259962049336,189.753320683112,9.06906089874394,0,2.43881927508199,17.3875618678717,10.976148409894,15.09,40.0903808908973,22.8426424146308,5,4.53453044937197,2,4.53453044937197,1.3,30,42.6,4.05,11.9,11.9469912764822,6.77667497477896,66.263129784583,1.55109489051096,18.1381217974879,18.1381217974879,72.5524871899515,13.6035913481159,13.6035913481159,79.6768361295742,6.4981306747374,72.7272727272727,1.67777626626763,5,6,2,28.0834914611006,1.28535268235119,81.0246679316888,0,1,66.100094429,52.72176091,3,2.18087947302831,0.979170375645362,2023
1600501,"Oiapoque",94.959151143,0.997455892138233,0.604984690121526,"AP",51.9095122192888,567,57.7515206172493,59.7520951012101,38.2249209394069,90.1842295548059,27.3867800216814,73.6731921362009,75.2001884126237,87.3056994818653,59.3059936908517,39.7618807563091,39.0467133234017,13.6275322878746,92.4844114326256,93.8497233609386,33.3778363243958,59.0877680470892,58.2778970691585,2.15618231698384,23.6486486486487,114.328741282902,3.58345875438974,3.66703337000367,3.79093198992443,7.3716439001413,55.8459051724138,6.75,71.5967969853981,60.4960677555959,6,46.5849638070666,6,7.16691750877947,6.8,42.5,48.8,3.2,15.9,1.47046797972011,1.54348029251653,97.750052568865,5.91808602602742,10.7503762631692,21.5007525263384,50.1684225614563,17.9172937719487,7.16691750877947,177.541670639151,5.99285063433097,90.9090909090909,1.07503762631692,3,6,5,23.6486486486487,2.12765957446809,26.1824324324324,5.398596365,3,195.086705202,55.26693932,3,3.32936146351721,2.20789233896404,2023
1600535,"Porto Grande",41.767606726,8.64795042420184,0.739034395186539,"AP",53.1457571355668,446,57.9744100674446,64.1294057365964,37.3334556026593,88.1339377483162,25.1144022863043,78.4412329145231,71.1407766990291,90.6553398058253,82.7146171693736,40.2080673206349,63.274544920382,21.4306249258304,92.8982663105265,78.9141867896468,27.8191158731323,48.347582970639,63.9456855070135,9.22143805985232,21.3903743315508,45.4545454545454,8.9078923926599,3.99691341865237,5.33794162826421,7.9126213592233,48.6866059817946,2.93,67.0145631067961,46.1254612546126,6,44.5394619632995,6,4.45394619632995,1.8,24.7,41.5,4.35,7.5,9.87554702606815,7.05681801660343,59.484450647708,2.74312673558106,26.7236771779797,17.8157847853198,44.5394619632995,8.9078923926599,5.88269185053027,68.080975063237,1.61381776944214,54.5454545454545,1.38072332086228,4,5,3,24.8663101604278,2.32018561484919,82.0855614973262,0,1,324.733898611,28.50220892,2,13.7828760849653,9.72652331312426,2023
1600550,"Pracuúba",72.478715907,1.73617414893776,1.00099224662858,"AP",51.8386809883321,573,57.3081034776529,59.4176259530901,38.7903135342534,87.3513834311345,15.1588876200748,69.2169767172086,52.6115859449192,68.6609686609687,68.4608120868744,57.5051661421939,48.0469319851153,6.3874152091684,93.2202901983492,90.0158664197274,27.6957515394365,33.594488845339,91.5067004418871,2.36431331035102,42.2535211267606,259.74025974026,4.18497593638836,0,3.76569037656904,16.4292497625831,84.2003853564547,20.78,93.7321937321938,30.4895741208859,5,19.0621425848265,4,11.8181078509914,3.1,32.5,53.8,2.8,8.8,2.75605214152699,0.41278708876474,38.640595903166,3.21384233395406,4.18497593638837,19.53125,76.2485703393061,39.0625,0,33.0811432831301,7.26256983240224,77.7777777777778,0.571864277544796,3,4,2,29.5918367346939,31.6753127860848,68.3673469387755,0,1,0,17.17327838,2,3.35195530726257,2.60707635009311,2023
1600600,"Santana",0,4.55810995244676,0.683269136740524,"AP",61.0902324967622,40,64.1338143865429,64.4621276884355,54.6747554153082,88.7961041568016,40.9614681282602,79.9423860492128,84.2585724881611,93.2846465453301,51.6090667412901,46.8352992118971,68.3606636558504,34.5598119962317,85.651845230094,69.2761898715659,55.112383590425,61.2922300760988,90.1551180814242,12.1392899132849,19.0476190476191,100.250626566416,11.373237148242,0.823967568636498,5.26077781127525,68.2204598619273,65.1561399389529,41.84,91.9153306327381,75.6747666694694,6,32.4949632806915,5,4.87424449210372,1.6,19.2,31.7,4.45,7.3,15.0801631305686,11.7342237677072,98.887090571117,0.913736833108988,20.3093520504322,64.989926561383,112.919997400403,43.0558263469162,6.4989926561383,6.14718654004914,0.0801230690340363,86.6666666666667,3.21700136478846,10,9,6,19.8496240601504,12.592696236183,84.7619047619048,0,1,15.92483478,17.7646188,2,19.4058073200436,12.0184603551054,2023
1600709,"Tartarugalzinho",26.966761743,4.78314065268202,0.706826325148829,"AP",53.0745351836358,458,58.0535132361632,58.6649152357305,42.5051770790136,88.7971182503147,24.0739819563899,72.6315829037056,57.1332436069987,93.3041722745626,84.247491638796,46.7113698342425,54.0414397114463,12.8480802102384,91.6165553966137,76.1535856246237,27.8278546804658,40.7712341365864,90.5030034891343,10.918616009868,14.8367952522255,261.509195573632,11.2555574314818,2.42790234010105,5.09759638651395,25.6393001345895,17.2897196261683,12.82,52.1197846567968,60.7410406964973,6,39.3944510101863,5,5.6277787157409,3,32.2,47.3,3.9,10.3,7.16958518599842,4.48710911053777,24.361859801285,3.20488188688223,11.2555574314818,11.2555574314818,16.8833361472227,16.8833361472227,11.5506786023679,34.6913197875453,7.57534171378383,77.7777777777778,0.787889020203726,3,4,2,29.080118694362,4.3701442306828,72.4035608308605,0,1,11.825922422,16.6583375,2,16.742603063073,11.2532250096064,2023
1600808,"Vitória do Jari",33.75400103,8.69656739687044,1.99821135633933,"AP",59.531667922214,73,71.7125387019765,64.1203545794122,42.7621104852534,91.4216372470573,37.8108369775795,87.9378037363066,79.5467584624211,99.4836488812392,90.7961603613778,69.6798768469626,66.1822213368396,19.1782972803904,94.5669322410695,76.5539674593493,35.2901338801842,39.0225262441727,88.586389463887,8.14939235276979,7.57575757575758,342.465753424658,6.15233173372708,0,5.2504922336469,75.4159495123351,4.64975845410628,44.66,80.6655192197361,8.49550451857636,3,12.3046634674542,4,0,3.1,28.2,33.7,4.35,1.3,8.52743583554591,8.19605358435916,31.076514602945,1.58148282243142,12.3046634674542,18.4569952011812,43.0663221360896,12.3046634674542,6.15233173372708,53.1405341506208,1.38788317644219,77.7777777777778,0.307616586686354,5,6,2,33.3333333333333,0.774293457220286,44.6969696969697,0,1,34.408165711,39.56350896,2,12.6116340815834,8.32729905865315,2023
1700251,"Abreulândia",0,0.524015282647013,1.70182038057346,"TO",53.0831449182446,457,72.1749324821879,60.6384864132454,26.4360158593003,79.4262446370872,34.3557046781242,90.876236033035,98.4285714285714,98.1428571428571,96.1593172119488,84.0415445805054,79.3588949154063,8.90231791548846,86.992075473132,67.300657348955,12.5303047637434,53.2004680976832,27.2936863597654,12.719604216009,81.0810810810811,0,7.87711697518708,0,4.91474423269809,70.8571428571429,4.09090909090909,61.75,64.2857142857143,0,1,7.8003120124805,3,15.600624024961,1.12,10.6,20.6,4.55,0.3,1.48524338827138,0.715472083812443,68.148715983135,0.281078318640607,38.550501156515,38.550501156515,308.40400925212,38.550501156515,7.8003120124805,91.3677771289031,39.4787274817938,33.3333333333333,2.69853508095605,2,0,1,13.5135135135135,0,32.4324324324324,0,1,556.438791733,149.03129657,4,18.3978535837486,13.7983901878114,2023
1700301,"Aguiarnópolis",0,46.9080292850205,1.28743553571332,"TO",56.3177494605373,212,73.7010809328765,56.5552013297916,38.6969661189439,87.1552821580322,57.9196951796209,88.3567798376457,98.1406628940987,84.8019401778496,85.8118361153263,61.372566556207,77.164158890135,8.63494933468382,80.499399080785,59.9222980135626,24.7904900050124,42.7781309452167,80.6212753391523,6.59796818639427,16.6666666666667,0,15.5022190828473,0,7.09639266706091,82.1341956345999,24.2339832869081,84.88,82.7809215844786,21.7354207052763,5,8.9113322441705,3,29.0191526407429,0.2,15.3,25.4,4.55,0.9,3.36336123327186,0.833451553411832,54.050219889346,0.436232089658106,29.0191526407429,29.0191526407429,116.076610562972,58.0383052814858,9.67620253684833,17.2752829469749,0.851184565186551,33.3333333333333,3.19210679048172,7,0,2,19.6428571428571,31.5963619356853,55.3571428571429,0,1,28.184892897,48.54368932,3,9.64675840544758,7.09320470988793,2023
1700350,"Aliança do Tocantins",0,0,0,"TO",51.6116319809428,596,61.7775613917869,57.6552650493562,35.4020695016853,77.6437627092505,39.5404207947864,97.6711076493497,99.3638676844784,99.8727735368957,98.5415345592898,32.2549544137611,82.3496801027625,20.3741201350575,59.9535054645214,67.9437544950833,22.8164259713215,48.4975782248141,55.7767700091036,14.5175038015022,14.4927536231884,1449.27536231884,18.0798622270703,18.0551530114595,7.2027972027972,85.0508905852417,2.07119741100324,89.08,91.3486005089059,77.7000777000777,6,37.4111485222596,5,93.5278713056491,0.32,9.4,17.9,4.8,0.5,2.15129800741719,3.52787730215602,137.86535923062,0.592431956754038,149.644594089039,130.939019827909,130.939019827909,56.1167227833895,37.1057513914657,41.4409843319325,4.33716764095795,55.5555555555556,5.05050505050505,4,0,1,17.3913043478261,1.40646976090014,57.9710144927536,20.202020202,4,76.306753148,389.86354776,4,22.062983217047,15.0858004902885,2023
1700400,"Almas",13.193989129,0,0,"TO",54.2863057265756,359,61.4931550843066,61.6046267059147,39.7611353895055,80.6436100328229,49.5372733513037,79.5642706042333,90.7014681892333,74.1707449700924,75.1111111111111,36.2274663488664,76.5010185221861,14.583114157308,81.3694384793924,73.9649356647721,26.1850499400296,49.2635075638109,71.9993821595096,11.5966018946718,18.8679245283019,185.185185185185,14.3287003868749,28.3486888731396,5.10527833862129,83.9586731919522,37.5386518243662,86.1,76.9439912996194,288.850375505488,6,100.300902708124,6,28.6574007737498,0.92,10.4,25.3,4.1,0.2,3.96934588462467,1.26116340815833,101.95510499638,0.972725078445566,35.9921493234486,100.300902708124,114.629603094999,14.3287003868749,14.3287003868749,27.9063583551647,52.2809558291093,44.4444444444444,2.14930505803124,7,0,2,21.6981132075472,0,47.1698113207547,0,1,29.7000297,219.05805038,4,16.5097755249819,12.7443881245474,2023
1700707,"Alvorada",0,0,0,"TO",55.5711000100513,260,65.7343483014756,64.4158712962009,36.5630804324773,86.7123583290651,37.4798946172222,96.9847210493769,99.0876837303598,99.5438418651799,92.6108374384236,41.7604192102384,82.2937156499213,25.3918955481483,80.1214052947382,69.8564686919956,25.9349245395606,43.8136878426795,64.5806419813115,11.9230673663575,7.5187969924812,180.18018018018,23.8208670795616,9.3803154846271,4.13625304136253,96.1986822098327,63.6224489795918,94.64,96.1986822098327,47.3484848484849,6,35.7313006193425,5,35.7313006193425,0.7,10.1,17.7,5.05,1.5,5.20820904426679,5.13264129181084,148.49063357595,1.25482241578172,23.8208670795617,71.4626012386851,131.014768937589,71.4626012386851,11.887779362815,31.7287963792513,1.67044505428946,55.5555555555556,2.8585040495474,4,3,1,24.0601503759399,0,37.593984962406,0,1,217.181467181,118.83541295,3,17.8976255816728,12.528337907171,2023
1701002,"Ananás",0,74.3609260566266,0.540107967960543,"TO",57.2406208208121,150,75.9894431209135,54.4931210528133,41.2392982887095,89.377740394178,56.1453264044373,90.4874896684119,98.1614708233413,90.087929656275,87.207488299532,67.9472160166268,79.9254231599282,13.8660332540818,72.5022095341034,51.67881826314,21.3928219098302,56.3097969972563,72.3061745182164,14.9483997295349,10.6658064198593,0,10.535187526338,2.08181534297908,6.36683825521539,86.5707434052757,48.6018641810919,91.17,84.572342126299,7.98084596967278,3,10.4470111446449,4,10.535187526338,0.4,11.2,21,4.7,1.3,2.31672849319908,2.5269387034093,87.705352411235,0.408938350114821,73.7463126843658,115.887062789718,242.309313105773,63.2111251580278,10.535187526338,38.8117530989069,1.90779014308426,77.7777777777778,3.89801938474505,2,0,3,16.551724137931,0,78.6206896551724,0,1,126.156433978,41.33939644,3,21.6216216216216,16.2162162162162,2023
1701051,"Angico",0,45.0270664713663,0.153831926498045,"TO",54.5391612988679,339,71.1502278365573,56.3819269021616,36.0853291578848,86.6279821382587,37.9212765160015,84.9022770222737,96.3157894736842,83.8157894736842,92.7631578947369,75.1493756696952,75.7222076134941,12.0375625153347,76.9071125295317,60.8608249502858,21.424323766627,34.3191927524109,72.8429258299356,15.7548742825657,20.4081632653061,0,17.7567327611719,0,6.44825793031721,83.8157894736842,1.12179487179487,71.8,60.7894736842105,0,1,11.6788958345641,4,28.9519397799653,1.1,14.6,14.8,4.4,4.9,1.92086330935253,2.10551558752998,77.669064748201,0.462829736211031,46.908056383138,86.8558193398958,231.615518239722,57.9038795599305,2.9806259314456,18.923636466356,5.17985611510791,22.2222222222222,4.92182976259409,6,0,2,21.4285714285714,54.945054945055,82.1428571428571,0,1,119.832234871,125,3,21.5827338129496,17.841726618705,2023
1701101,"Aparecida do Rio Negro",0,0,0,"TO",53.95886832271,389,65.4100869560678,59.4944307358339,36.9720872762282,85.5918870398239,39.315098491474,87.3733094644752,94.9343339587242,87.9924953095685,84.9673202614379,49.3600528284982,78.9394626351412,11.8496338995094,77.2626914107642,69.925934997921,20.3635966034749,50.3289700177089,67.3608761612455,9.83490632248343,14.7794512329892,0,20.6270627062706,8.49934121753402,5.51445864156019,76.8292682926829,98.8855116514691,78.64,79.1744840525329,36.9857392018057,5,20.6270627062706,5,20.6270627062706,0.5,9.8,17.3,4.55,3.8,1.24634428347957,1.27695028225533,89.716384411345,1.02700129225328,29.7799894940395,82.5082508250825,206.270627062706,41.7101147028154,20.6270627062706,33.7492683207954,7.75351968985921,55.5555555555556,4.95049504950495,3,0,4,24.2857142857143,20.4896361770615,21.4285714285714,0,1,84.352593842,312.74433151,4,15.30299938788,9.99795960008161,2023
1701309,"Aragominas",0,87.4732378338313,0.24856363693244,"TO",49.1092181252967,716,58.3636729456252,53.2905353087732,35.6734461214918,81.6219352778469,29.8966677570458,83.8652358284132,98.4398216939078,91.3075780089154,86.2328767123288,38.0708529191947,75.3987922652947,6.6098148026737,80.1437588371913,51.0097753299329,26.3209690608035,45.9652026013787,61.9370599135768,8.4705529102082,50,0,17.4489617867737,0,6.28338045868677,55.1263001485884,28.1059063136456,64.17,51.0401188707281,81.3008130081301,6,52.3468853603211,6,17.4489617867737,0.6,14.4,21.7,4.2,2.3,2.2874671340929,0.953841659363138,38.825591586328,0.254163014899213,17.4489617867737,34.8979235735474,174.489617867737,69.7958471470948,20.4554657734729,54.4019067775587,2.8045574057844,55.5555555555556,3.48979235735474,4,3,2,18.3908045977012,21.0617523158119,70.1149425287356,0,1,148.257968866,151.74506829,4,13.4969325153374,8.4136722173532,2023
1701903,"Araguacema",0.06445399,2.35560056932575,0.918043595735897,"TO",56.9200825088672,175,72.4088737567711,61.075478282168,37.2758954876624,88.6758852337223,41.4932341777429,84.6801099549918,96.5965346534653,86.509900990099,87.3774509803922,74.7862656606275,81.0344500347865,8.97075100085745,85.8977825347274,68.3989295583008,23.8465154748992,45.5296650966239,72.018698015148,7.70870336397878,12.3456790123457,1234.56790123457,8.5624649217773,0,3.87314061184395,71.9678217821782,96.4185393258428,64.85,62.5,0,1,13.9762403913347,4,31.1597764039841,0.2,8.1,23.2,4.6,0.1,1.71443075361115,1.3590844062947,58.922885227745,0.587244450597627,27.9524807826695,55.9049615653389,111.809923130678,13.9762403913347,8.65301413325642,46.2084887718909,19.5209746642669,44.4444444444444,2.23619846261356,6,0,1,20.9876543209877,6.12745098039216,22.2222222222222,0,1,29.472443266,312.69543465,4,11.9064100789146,7.89145784300152,2023
1702000,"Araguaçu",0,0.000511355862601402,0,"TO",52.7747445867446,489,64.20448166617,65.4159790960751,28.7037729979889,84.6394808463542,28.786115641513,94.5246920365981,99.7277676950998,99.2286751361162,91.9499105545617,48.8676381402146,85.7475929305346,34.7360628262364,73.1103056095849,68.0699550179445,19.1435708940636,44.2308519342827,39.7269230415395,11.7137461220698,30.6122448979592,990.09900990099,2.33453951208124,9.21515524513368,4.25796812749004,86.1161524500907,1.47058823529412,76.7,84.3920145190563,31.1616431776252,5,30.4586550571774,5,23.6211172788473,0.4,8.9,13.6,5.25,0.2,40.3767719965154,2.60156806842481,87.704918032787,0.357369129642829,47.2422345576946,118.105586394236,118.105586394236,82.6739104759655,11.8105586394236,111.502938863611,3.56379187455453,66.6666666666667,3.54316759182709,2,0,1,23.469387755102,1.28452151573539,31.6326530612245,277.777777778,5,217.233888487,272.47956403,4,17.7001663102875,12.2356854359705,2023
1702109,"Araguaína",0,67.1308475434682,0.0591439639657677,"TO",58.816210979323,92,70.0508655517454,62.1363688010818,44.2613985851419,90.3783901712676,50.1729230093209,97.8446978422742,98.5813333333333,98.3253333333334,97.8691774033697,41.8074511841188,82.6534103161262,26.7144018257514,83.4178662199917,55.7597968424581,47.8212470062407,73.7364877594928,35.579281668312,19.9085779065219,11.6542570411136,32.3729362253156,12.542193575125,1.63593829240761,4.68647886355037,96.3306666666667,31.1551250542142,97.1,96.1671111111112,75.524197555401,6,38.1718934895109,5,35.4453296688316,0.9,10.3,20.8,5.3,1.2,12.8213285367842,6.26799824603793,106.81521651588,0.840604222037281,31.0828275557446,70.3453465735272,157.050076071131,34.9000169046957,9.81562975444566,6.45385006976982,0.531557894171656,70.5882352941177,4.87509611137468,9,7,7,14.3412107478148,0.353957241965171,63.5804467465199,271.317829457,5,266.102907148,162.78429934,4,30.7390802437649,20.3871244865634,2023
1702158,"Araguanã (Tocantins)",0,89.3626202875795,0.0321704621447759,"TO",52.67070236853,496,64.1724622557232,54.9219695154228,38.9176753344439,81.5276948059702,31.5348807008066,89.2175401115195,93.2370820668693,91.5653495440729,83.9185393258427,54.4097334045966,74.5231019135113,11.3178042082676,82.7727955471631,51.0741763927494,26.3686667027445,41.5495319695603,81.2384420620514,6.5140606034194,10.989010989011,0,34.9101064758248,17.2622130157086,4.83132028321533,80.8510638297872,50.4610226320201,92.71,87.2340425531915,13.1319763624425,4,34.5244260314172,5,21.0274365511281,0.3,16.5,29.5,4.45,2,1.29639116575592,0.8239412568306,90.898224043716,0.317338342440803,17.2622130157086,86.3110650785431,189.884343172795,52.3651597137371,0,43.0700397345924,1.36612021857924,66.6666666666667,3.62506473329881,5,0,1,19.5121951219512,19.5307953680017,71.9512195121951,0,1,20.913210178,64.89292667,3,10.0751366120219,6.65983606557377,2023
1702208,"Araguatins",0,69.9939510673229,0.488840568814489,"TO",54.0532365685849,381,66.1942475444131,56.4889563546968,39.4765058066449,89.033867824316,34.81694471552,87.8431243507924,97.0125536310186,89.5598283807405,90.8355795148248,53.0830532870241,77.8434593709926,11.7038996322099,81.0824114254735,55.3260549901114,38.5408511721871,49.0311517684808,58.1974292075262,12.1365910783857,9.765625,195.3125,5.52944429084878,2.76472214542439,7.20100562672094,77.0379787064993,1.75532867633889,57.42,69.2197679961863,20.8899101733863,5,19.3530550179707,4,38.7061100359414,0.2,14.8,27,4.85,1.8,3.75664196720714,1.56034962039391,72.085965056189,0.318768854984095,41.4708321813658,49.7649986176389,174.177495161736,52.5297207630633,8.29416643627315,28.9052321034884,2.81628523774369,53.8461538461539,3.89825822504838,11,0,2,20.5078125,1.05351858690073,73.6328125,238.095238095,5,99.678812715,111.40368645,3,18.6749788095043,12.4682142564187,2023
1702307,"Arapoema",0,94.0155898779507,0.0150181462336813,"TO",54.9100175125796,307,72.017954674431,54.445580357546,38.2665175057618,88.6880343878238,41.9825885074881,93.7418734968117,98.7121212121212,90.1515151515152,96.3828183873399,63.6593223056004,80.2412661978202,12.3758335264802,75.1292233297852,50.0359983760984,27.4484549497861,44.6990215223416,64.2106431629746,16.7079503879448,12.2946336955996,0,15.1148730350665,0,6.37087599544937,89.9999999999999,8.97435897435898,86.71,88.3333333333334,22.1951734578972,5,9.01987663401478,3,15.1148730350665,0.2,13.1,22.8,4.8,0.1,2.00682852807283,1.81461810824483,83.990895295903,0.771370763783512,30.229746070133,151.148730350665,211.608222490931,30.229746070133,15.1148730350665,51.1109597055901,4.40060698027314,33.3333333333333,3.62756952841596,8,0,1,21.6981132075472,1.65016501650165,57.5471698113208,0,1,121.469784391,203.66598778,4,25.4931714719272,17.298937784522,2023
1702406,"Arraias",0,0,0,"TO",54.1163575293157,375,62.5631395828855,61.5394982883452,38.2464347167164,84.8470757040382,45.0394704374247,75.8516141231453,79.1683012946254,86.7398979992154,70.5649514213746,44.5143980669338,74.9873573814674,17.4931980119809,84.0778378639882,69.5995998959443,29.8059933927009,52.8408911242611,53.9474370740155,16.391417275888,7.2463768115942,0,18.92684773351,9.49307005885703,7.82428355957768,65.0843468026677,16.6666666666667,78.21,63.5543350333465,42.8052862730166,6,20.7952512947889,5,18.9861401177141,1.9,17.5,29.7,4.9,1.2,4.75861740620834,4.61261347045008,81.993905922681,0.981559068114008,9.49307005885703,47.4653502942852,180.368331118284,47.4653502942852,9.46342386675499,45.8761570643215,23.0432298609789,66.6666666666667,1.42396050882856,7,0,4,26.0869565217391,0,50,0,1,342.465753425,126.26262626,3,24.2810893163207,17.425252332889,2023
1702554,"Augustinópolis",0,98.2160931090507,0.149263896602635,"TO",49.7719708238141,692,66.1905704536093,55.1010249800251,28.024317037808,88.8398723985321,43.9284337181713,92.2966264845786,97.1024904214559,89.176245210728,94.7846889952153,39.6973492131554,79.9500171206914,14.2542330946954,76.3730955684544,49.8267541362594,31.7996076001194,51.7445954866677,18.2651190217139,10.2879460427309,15.3374233128834,63.2911392405064,5.36394357131363,5.43124049532913,6.04828775560483,92.2174329501916,39.6132741050431,86.84,86.6858237547893,60.9756097560976,6,32.1836614278818,5,48.2754921418227,1.3,11.3,23.7,5,0.9,3.99443561208267,1.91573926868044,90.726020137785,0.291026320438084,53.6394357131363,69.7312664270772,150.190419996782,69.7312664270772,10.7278871426273,13.4172297259767,0.423953365129836,54.5454545454545,4.39843372847718,8,0,3,20.5521472392638,5.21716116243696,72.3926380368098,833.333333333,5,612.541528239,40.16064257,3,15.5272919978802,10.7578166401696,2023
1702703,"Aurora do Tocantins",0,0,0,"TO",55.4842695403464,265,62.1134228298998,60.7634073638174,43.575978427322,80.4665435319232,33.8772592035773,89.9871847671334,95.7142857142857,96.8367346938776,90,44.1227038169651,79.5288511745313,17.5977001056605,76.8536620532522,69.0734161218255,19.8275114870054,54.0472747146088,100,0.42912750767369,32.5143306732606,0,10.7923236922588,16.1017937121001,7.65148164528969,77.6530612244898,30.8120133481646,90.78,73.0612244897959,117.924528301887,6,26.4340470526038,5,21.3677789844555,1.94,8.8,21.1,5.4,6,14.4176074210204,2.01496455762667,66.500393804148,0.728537673930162,26.4340470526038,79.3021411578113,132.170235263019,105.736188210415,2.90191526407429,26.8152463819063,19.1651352060908,44.4444444444444,1.58604282315623,2,4,2,17.1428571428571,0,25.7142857142857,0,1,0,0,1,0.525072197427146,0.525072197427146,2023
