cod_ibge,id_mun,ano,casos
5108352,510835,2007,5
5108402,510840,2007,305
5108501,510850,2007,44
5108600,510860,2007,69
5108808,510880,2007,94
5108857,510885,2007,3
5108907,510890,2007,16
5108956,510895,2007,0
1100015,110001,2008,32
1100023,110002,2008,102
1100031,110003,2008,30
1100049,110004,2008,839
1100056,110005,2008,175
1100064,110006,2008,32
1100072,110007,2008,3
1100080,110008,2008,11
1100098,110009,2008,206
1100106,110010,2008,873
1100114,110011,2008,63
1100122,110012,2008,275
1100130,110013,2008,188
1100148,110014,2008,32
1100155,110015,2008,69
1100189,110018,2008,126
1100205,110020,2008,1212
1100254,110025,2008,348
1100262,110026,2008,2
1100288,110028,2008,118
1100296,110029,2008,15
1100304,110030,2008,570
1100320,110032,2008,23
1100338,110033,2008,31
1100346,110034,2008,44
1100379,110037,2008,35
1100403,110040,2008,16
1100452,110045,2008,18
1100502,110050,2008,0
1100601,110060,2008,0
1100700,110070,2008,1
1100809,110080,2008,43
1100908,110090,2008,5
1100924,110092,2008,22
1100940,110094,2008,0
1101005,110100,2008,8
1101104,110110,2008,4
1101203,110120,2008,26
1101302,110130,2008,0
1101401,110140,2008,2
1101435,110143,2008,0
1101450,110145,2008,16
1101468,110146,2008,2
1101476,110147,2008,38
1101484,110148,2008,45
1101492,110149,2008,68
1101500,110150,2008,57
1101559,110155,2008,14
1101609,110160,2008,7
1101708,110170,2008,71
1101757,110175,2008,14
1101807,110180,2008,33
1200013,120001,2008,9
1200054,120005,2008,1
1200104,120010,2008,68
1200138,120013,2008,30
1200179,120017,2008,14
1200203,120020,2008,1
1200252,120025,2008,87
1200302,120030,2008,0
1200328,120032,2008,0
1200336,120033,2008,1
1200344,120034,2008,0
1200351,120035,2008,0
1200385,120038,2008,12
1200393,120039,2008,0
1200401,120040,2008,1761
1200427,120042,2008,0
1200435,120043,2008,0
1200450,120045,2008,33
1200500,120050,2008,80
1200609,120060,2008,2
1200708,120070,2008,7
1200807,120080,2008,32
1300029,130002,2008,3
1300060,130006,2008,0
1300086,130008,2008,2
1300102,130010,2008,1
1300144,130014,2008,4
1300201,130020,2008,1
1300300,130030,2008,2
1300409,130040,2008,125
1300508,130050,2008,2
1300607,130060,2008,2
1300631,130063,2008,0
1300680,130068,2008,0
1300706,130070,2008,15
1300805,130080,2008,6
1300839,130083,2008,3
1300904,130090,2008,0
1301001,130100,2008,0
1301100,130110,2008,28
1301159,130115,2008,3
1301209,130120,2008,447
1301308,130130,2008,4
1301407,130140,2008,2
1301506,130150,2008,0
1301605,130160,2008,1
1301654,130165,2008,0
1301704,130170,2008,79
1301803,130180,2008,0
1301852,130185,2008,9
1301902,130190,2008,332
1301951,130195,2008,0
1302009,130200,2008,0
1302108,130210,2008,1
1302207,130220,2008,2
1302306,130230,2008,0
1302405,130240,2008,77
1302504,130250,2008,29
1302553,130255,2008,5
1302603,130260,2008,7376
1302702,130270,2008,0
1302801,130280,2008,0
1302900,130290,2008,2
1303007,130300,2008,1
1303106,130310,2008,0
1303205,130320,2008,10
1303304,130330,2008,7
1303403,130340,2008,233
1303502,130350,2008,0
1303536,130353,2008,12
1303569,130356,2008,22
1303601,130360,2008,0
1303700,130370,2008,0
1303809,130380,2008,2
1303908,130390,2008,0
1303957,130395,2008,0
1304005,130400,2008,0
1304062,130406,2008,8
1304104,130410,2008,0
1304203,130420,2008,5
1304237,130423,2008,0
1304260,130426,2008,1
1304302,130430,2008,0
1304401,130440,2008,1
1400027,140002,2008,23
1400050,140005,2008,100
1400100,140010,2008,4068
1400159,140015,2008,68
1400175,140017,2008,118
1400209,140020,2008,22
1400233,140023,2008,22
1400282,140028,2008,213
1400308,140030,2008,68
1400407,140040,2008,7
1400456,140045,2008,77
1400472,140047,2008,204
1400506,140050,2008,39
1400605,140060,2008,3
1400704,140070,2008,0
1500107,150010,2008,85
1500131,150013,2008,7
1500206,150020,2008,20
1500305,150030,2008,5
1500347,150034,2008,69
1500404,150040,2008,42
1500503,150050,2008,1
1500602,150060,2008,14
1500701,150070,2008,0
1500800,150080,2008,146
1500859,150085,2008,10
1500909,150090,2008,12
1500958,150095,2008,24
1501006,150100,2008,5
1501105,150110,2008,2
1501204,150120,2008,20
1501253,150125,2008,118
1501303,150130,2008,47
1501402,150140,2008,1254
1501451,150145,2008,186
1501501,150150,2008,53
1501576,150157,2008,86
1501600,150160,2008,6
1501709,150170,2008,96
1501725,150172,2008,0
1501758,150175,2008,15
1501782,150178,2008,200
1501808,150180,2008,4
1501907,150190,2008,37
1501956,150195,2008,15
1502004,150200,2008,1
1502103,150210,2008,101
1502152,150215,2008,60
1502202,150220,2008,55
1502301,150230,2008,51
1502400,150240,2008,237
1502509,150250,2008,0
1502608,150260,2008,1
1502707,150270,2008,1448
1502756,150275,2008,27
1502764,150276,2008,108
1502772,150277,2008,62
1502806,150280,2008,2
1502855,150285,2008,1
1502905,150290,2008,7
1502939,150293,2008,171
1502954,150295,2008,93
1503044,150304,2008,104
1503077,150307,2008,6
1503093,150309,2008,106
1503101,150310,2008,1
1503200,150320,2008,10
1503309,150330,2008,2
1503408,150340,2008,4
1503457,150345,2008,6
1503507,150350,2008,39
1503606,150360,2008,401
1503705,150370,2008,19
1503754,150375,2008,5
1503804,150380,2008,171
1503903,150390,2008,218
1504000,150400,2008,10
1504059,150405,2008,75
1504109,150410,2008,24
1504208,150420,2008,670
1504307,150430,2008,33
1504406,150440,2008,18
1504422,150442,2008,241
1504455,150445,2008,6
1504505,150450,2008,0
1504604,150460,2008,12
1504703,150470,2008,174
1504752,150475,2008,0
1504802,150480,2008,40
1504901,150490,2008,5
1504950,150495,2008,3
1504976,150497,2008,38
1505007,150500,2008,2
1505031,150503,2008,129
1505064,150506,2008,57
1505106,150510,2008,9
1505205,150520,2008,4
1505304,150530,2008,788
1505403,150540,2008,42
1505437,150543,2008,265
1505486,150548,2008,355
1505494,150549,2008,10
1505502,150550,2008,99
1505536,150553,2008,1365
1505551,150555,2008,50
1505601,150560,2008,0
1505635,150563,2008,17
1505650,150565,2008,50
1505700,150570,2008,14
1505809,150580,2008,29
1505908,150590,2008,0
1506005,150600,2008,3
1506104,150610,2008,28
1506112,150611,2008,117
1506138,150613,2008,508
1506161,150616,2008,409
1506187,150618,2008,250
1506195,150619,2008,376
1506203,150620,2008,72
1506302,150630,2008,1
1506351,150635,2008,11
1506500,150650,2008,178
1506559,150655,2008,23
1506583,150658,2008,145
1506609,150660,2008,43
1506708,150670,2008,75
1506807,150680,2008,1146
1506906,150690,2008,0
1507003,150700,2008,28
1507102,150710,2008,1
1507151,150715,2008,124
1507201,150720,2008,4
1507300,150730,2008,206
1507409,150740,2008,44
1507458,150745,2008,332
1507466,150746,2008,17
1507474,150747,2008,20
1507508,150750,2008,42
1507607,150760,2008,78
1507706,150770,2008,3
1507755,150775,2008,20
1507805,150780,2008,1
1507904,150790,2008,28
1507953,150795,2008,258
1507961,150796,2008,11
1507979,150797,2008,9
1508001,150800,2008,36
1508035,150803,2008,14
1508050,150805,2008,3
1508084,150808,2008,225
1508100,150810,2008,316
1508126,150812,2008,13
1508159,150815,2008,3
1508209,150820,2008,6
1508308,150830,2008,65
1508357,150835,2008,2
1508407,150840,2008,366
1600055,160005,2008,1
1600105,160010,2008,0
1600154,160015,2008,0
1600204,160020,2008,1
1600212,160021,2008,0
1600238,160023,2008,1
1600253,160025,2008,1
1600279,160027,2008,0
1600303,160030,2008,500
1600402,160040,2008,8
1600501,160050,2008,575
1600535,160053,2008,32
1600550,160055,2008,0
1600600,160060,2008,92
1600709,160070,2008,0
1600808,160080,2008,0
1700251,170025,2008,162
1700301,170030,2008,50
1700350,170035,2008,7
1700400,170040,2008,29
1700707,170070,2008,2
1701002,170100,2008,276
1701051,170105,2008,20
1701101,170110,2008,48
1701309,170130,2008,28
1701903,170190,2008,20
1702000,170200,2008,41
1702109,170210,2008,1402
1702158,170215,2008,68
1702208,170220,2008,60
1702307,170230,2008,12
1702406,170240,2008,9
1702554,170255,2008,169
1702703,170270,2008,0
1702901,170290,2008,42
1703008,170300,2008,23
1703057,170305,2008,4
1703073,170307,2008,76
1703107,170310,2008,28
1703206,170320,2008,7
1703305,170330,2008,7
1703602,170360,2008,2
1703701,170370,2008,4
1703800,170380,2008,14
1703826,170382,2008,60
1703842,170384,2008,62
1703867,170386,2008,1
1703883,170388,2008,6
1703891,170389,2008,38
1703909,170390,2008,9
1704105,170410,2008,23
1704600,170460,2008,1
1705102,170510,2008,10
1705508,170550,2008,94
1705557,170555,2008,3
1705607,170560,2008,4
1706001,170600,2008,50
1706100,170610,2008,19
1706258,170625,2008,18
1706506,170650,2008,9
1707009,170700,2008,20
1707108,170710,2008,35
1707207,170720,2008,33
1707306,170730,2008,50
1707405,170740,2008,28
1707553,170755,2008,39
1707652,170765,2008,45
1707702,170770,2008,11
1708205,170820,2008,26
1708254,170825,2008,6
1708304,170830,2008,11
1709005,170900,2008,114
1709302,170930,2008,107
1709500,170950,2008,210
1709807,170980,2008,2
1710508,171050,2008,4
1710706,171070,2008,29
1710904,171090,2008,38
1711100,171110,2008,8
1711506,171150,2008,0
1711803,171180,2008,2
1711902,171190,2008,4
1711951,171195,2008,0
1712009,171200,2008,52
1712157,171215,2008,0
1712405,171240,2008,8
1712454,171245,2008,17
1712504,171250,2008,74
1712702,171270,2008,5
1712801,171280,2008,19
1713205,171320,2008,198
1713304,171330,2008,145
1713601,171360,2008,40
1713700,171370,2008,16
1713809,171380,2008,0
1713957,171395,2008,5
1714203,171420,2008,100
1714302,171430,2008,12
1714880,171488,2008,74
1715002,171500,2008,27
1715101,171510,2008,5
1715150,171515,2008,0
1715259,171525,2008,5
1715507,171550,2008,3
1715705,171570,2008,2
1715754,171575,2008,234
1716109,171610,2008,498
1716208,171620,2008,10
1716307,171630,2008,1
1716505,171650,2008,35
1716604,171660,2008,11
1716653,171665,2008,37
1716703,171670,2008,53
1717008,171700,2008,70
1717206,171720,2008,6
1717503,171750,2008,96
1717800,171780,2008,8
1717909,171790,2008,13
1718006,171800,2008,5
1718204,171820,2008,176
1718303,171830,2008,31
1718402,171840,2008,19
1718451,171845,2008,24
1718501,171850,2008,2
1718550,171855,2008,80
1718659,171865,2008,2
1718709,171870,2008,13
1718758,171875,2008,10
1718808,171880,2008,45
1718840,171884,2008,14
1718865,171886,2008,9
1718881,171888,2008,5
1718899,171889,2008,19
1718907,171890,2008,213
1719004,171900,2008,14
1720002,172000,2008,24
1720101,172010,2008,45
1720150,172015,2008,1
1720200,172020,2008,66
1720259,172025,2008,129
1720309,172030,2008,24
1720499,172049,2008,10
1720655,172065,2008,14
1720804,172080,2008,54
1720853,172085,2008,20
1720903,172090,2008,0
1720937,172093,2008,3
1720978,172097,2008,1
1721000,172100,2008,2979
1721109,172110,2008,124
1721208,172120,2008,234
1721257,172125,2008,1
1721307,172130,2008,3
1722081,172208,2008,90
1722107,172210,2008,94
2100055,210005,2008,73
2100204,210020,2008,0
2100402,210040,2008,54
2100436,210043,2008,0
2100477,210047,2008,8
2100501,210050,2008,18
2100550,210055,2008,1
2100600,210060,2008,42
2100709,210070,2008,4
2100832,210083,2008,7
2100873,210087,2008,0
2100956,210095,2008,24
2101004,210100,2008,1
2101103,210110,2008,4
2101202,210120,2008,11
2101251,210125,2008,9
2101301,210130,2008,8
2101350,210135,2008,0
2101400,210140,2008,46
2101608,210160,2008,220
2101772,210177,2008,0
2101806,210180,2008,0
2101905,210190,2008,11
2101939,210193,2008,2
2101970,210197,2008,15
2102002,210200,2008,22
2102036,210203,2008,24
2102077,210207,2008,0
2102150,210215,2008,0
2102309,210230,2008,25
2102325,210232,2008,2
2102358,210235,2008,3
2102374,210237,2008,22
2102408,210240,2008,1
2102507,210250,2008,5
2102556,210255,2008,14
2102606,210260,2008,2
2102705,210270,2008,30
2102754,210275,2008,1
2102804,210280,2008,90
2102903,210290,2008,0
2103109,210310,2008,5
2103125,210312,2008,1
2103158,210315,2008,2
2103174,210317,2008,0
2103257,210325,2008,77
2103307,210330,2008,7
2103505,210350,2008,12
2103554,210355,2008,0
2103604,210360,2008,20
2103703,210370,2008,5
2103752,210375,2008,10
2103802,210380,2008,10
2104008,210400,2008,4
2104057,210405,2008,168
2104073,210407,2008,20
2104081,210408,2008,1
2104099,210409,2008,55
2104107,210410,2008,11
2104206,210420,2008,0
2104305,210430,2008,0
2104404,210440,2008,17
2104503,210450,2008,17
2104552,210455,2008,11
2104602,210460,2008,11
2104628,210462,2008,5
2104651,210465,2008,1
2104677,210467,2008,27
2104701,210470,2008,25
2104800,210480,2008,35
2104909,210490,2008,8
2105104,210510,2008,0
2105153,210515,2008,0
2105203,210520,2008,2
2105302,210530,2008,1030
2105351,210535,2008,4
2105401,210540,2008,3
2105427,210542,2008,9
2105450,210545,2008,16
2105476,210547,2008,1
2105500,210550,2008,18
2105609,210560,2008,57
2105658,210565,2008,1
2105708,210570,2008,95
2105807,210580,2008,27
2105906,210590,2008,3
2105948,210594,2008,0
2105963,210596,2008,111
2105989,210598,2008,35
2106003,210600,2008,1
2106102,210610,2008,0
2106201,210620,2008,9
2106326,210632,2008,5
2106359,210635,2008,1
2106375,210637,2008,3
2106508,210650,2008,0
2106631,210663,2008,1
2106706,210670,2008,17
2106755,210675,2008,28
2106805,210680,2008,0
2106904,210690,2008,5
2107001,210700,2008,37
2107100,210710,2008,67
2107258,210725,2008,7
2107308,210730,2008,1
2107357,210735,2008,53
2107407,210740,2008,1
2107456,210745,2008,0
2107506,210750,2008,63
2107605,210760,2008,1
2107704,210770,2008,4
2108009,210800,2008,11
2108108,210810,2008,0
2108207,210820,2008,91
2108256,210825,2008,0
2108306,210830,2008,32
2108405,210840,2008,1
2108454,210845,2008,1
2108504,210850,2008,36
2108603,210860,2008,7
2108702,210870,2008,30
2108801,210880,2008,9
2108900,210890,2008,6
2109007,210900,2008,65
2109056,210905,2008,2
2109106,210910,2008,41
2109205,210920,2008,45
2109239,210923,2008,3
2109270,210927,2008,0
2109304,210930,2008,2
2109452,210945,2008,4
2109502,210950,2008,26
2109551,210955,2008,12
2109601,210960,2008,12
2109700,210970,2008,2
2109759,210975,2008,43
2109809,210980,2008,3
2109908,210990,2008,12
2110005,211000,2008,4
2110039,211003,2008,25
2110203,211020,2008,9
2110302,211030,2008,3
2110500,211050,2008,1
2110658,211065,2008,8
2110708,211070,2008,28
2110807,211080,2008,1
2110856,211085,2008,23
2111003,211100,2008,1
2111029,211102,2008,4
2111052,211105,2008,15
2111078,211107,2008,3
2111201,211120,2008,49
2111250,211125,2008,12
2111300,211130,2008,1120
2111409,211140,2008,16
2111508,211150,2008,2
2111532,211153,2008,3
2111573,211157,2008,0
2111607,211160,2008,0
2111631,211163,2008,0
2111672,211167,2008,1
2111706,211170,2008,0
2111748,211174,2008,6
2111763,211176,2008,8
2111789,211178,2008,0
2111805,211180,2008,2
2111904,211190,2008,5
2112001,211200,2008,12
2112100,211210,2008,2
2112233,211223,2008,10
2112274,211227,2008,3
2112308,211230,2008,46
2112407,211240,2008,12
2112456,211245,2008,2
2112704,211270,2008,23
2112803,211280,2008,10
2112852,211285,2008,1
2112902,211290,2008,3
2113009,211300,2008,17
2114007,211400,2008,24
5100102,510010,2008,3
5100201,510020,2008,5
5100250,510025,2008,274
5100300,510030,2008,10
5100359,510035,2008,539
5100409,510040,2008,10
5100508,510050,2008,2
5100607,510060,2008,0
5100805,510080,2008,1
5101001,510100,2008,50
5101209,510120,2008,0
5101258,510125,2008,4
5101308,510130,2008,20
5101407,510140,2008,133
5101605,510160,2008,5
5101704,510170,2008,30
5101803,510180,2008,846
5101852,510185,2008,3
5101902,510190,2008,117
5102504,510250,2008,21
5102603,510260,2008,14
5102637,510263,2008,123
5102678,510267,2008,14
5102686,510268,2008,13
5102694,510269,2008,0
5102702,510270,2008,13
5102793,510279,2008,82
5102850,510285,2008,3
5103007,510300,2008,7
5103056,510305,2008,45
5103106,510310,2008,0
5103205,510320,2008,320
5103254,510325,2008,22
5103304,510330,2008,62
5103353,510335,2008,177
5103361,510336,2008,10
5103379,510337,2008,35
5103403,510340,2008,524
5103437,510343,2008,1
5103452,510345,2008,1
5103502,510350,2008,54
5103601,510360,2008,1
5103700,510370,2008,9
5103809,510380,2008,2
5103858,510385,2008,24
5103908,510390,2008,21
5103957,510395,2008,0
5104104,510410,2008,42
5104203,510420,2008,5
5104500,510450,2008,2
5104526,510452,2008,4
5104542,510454,2008,6
5104559,510455,2008,25
5104609,510460,2008,1
5104807,510480,2008,5
5104906,510490,2008,0
5105002,510500,2008,35
5105101,510510,2008,13
5105150,510515,2008,53
5105176,510517,2008,5
5105200,510520,2008,5
5105234,510523,2008,0
5105259,510525,2008,172
5105309,510530,2008,1
5105507,510550,2008,35
5105580,510558,2008,346
5105606,510560,2008,228
5105622,510562,2008,2
5105903,510590,2008,6
5106000,510600,2008,2
5106109,510610,2008,3
5106158,510615,2008,20
5106174,510617,2008,0
5106182,510618,2008,2
5106190,510619,2008,48
5106208,510620,2008,2
5106216,510621,2008,235
5106224,510622,2008,46
5106232,510623,2008,11
5106240,510624,2008,1
5106257,510625,2008,17
5106265,510626,2008,6
5106273,510627,2008,0
5106281,510628,2008,6
5106299,510629,2008,80
5106307,510630,2008,41
5106315,510631,2008,0
5106372,510637,2008,21
5106422,510642,2008,40
5106455,510645,2008,3
5106505,510650,2008,10
5106653,510665,2008,142
5106703,510670,2008,1
5106752,510675,2008,233
5106778,510677,2008,9
5106802,510680,2008,3
5106828,510682,2008,5
5106851,510685,2008,6
5107008,510700,2008,5
5107040,510704,2008,6
5107065,510706,2008,19
5107107,510710,2008,6
5107156,510715,2008,1
5107180,510718,2008,25
5107198,510719,2008,105
5107206,510720,2008,13
5107248,510724,2008,34
5107263,510726,2008,19
5107297,510729,2008,42
5107305,510730,2008,3
5107354,510735,2008,169
5107404,510740,2008,4
5107578,510757,2008,3
5107602,510760,2008,47
5107701,510770,2008,42
5107743,510774,2008,76
5107750,510775,2008,3
5107768,510776,2008,3
5107776,510777,2008,1
5107792,510779,2008,0
5107800,510780,2008,12
5107859,510785,2008,45
5107875,510787,2008,9
5107883,510788,2008,3
5107909,510790,2008,209
5107925,510792,2008,32
5107941,510794,2008,1
5107958,510795,2008,177
5108006,510800,2008,6
5108055,510805,2008,112
5108105,510810,2008,0
5108204,510820,2008,17
5108303,510830,2008,0
5108352,510835,2008,10
5108402,510840,2008,222
5108501,510850,2008,1
5108600,510860,2008,97
5108808,510880,2008,0
5108857,510885,2008,1
5108907,510890,2008,2
5108956,510895,2008,2
1100015,110001,2009,385
1100023,110002,2009,756
1100031,110003,2009,20
1100049,110004,2009,1601
1100056,110005,2009,246
1100064,110006,2009,221
1100072,110007,2009,2
1100080,110008,2009,32
1100098,110009,2009,589
1100106,110010,2009,1166
1100114,110011,2009,2590
1100122,110012,2009,936
1100130,110013,2009,714
1100148,110014,2009,166
1100155,110015,2009,636
1100189,110018,2009,1020
1100205,110020,2009,1806
1100254,110025,2009,28
1100262,110026,2009,2
1100288,110028,2009,1020
1100296,110029,2009,177
1100304,110030,2009,1131
1100320,110032,2009,433
1100338,110033,2009,82
1100346,110034,2009,153
1100379,110037,2009,161
1100403,110040,2009,32
1100452,110045,2009,663
1100502,110050,2009,82
1100601,110060,2009,31
1100700,110070,2009,4
1100809,110080,2009,33
1100908,110090,2009,10
1100924,110092,2009,134
1100940,110094,2009,9
1101005,110100,2009,190
1101104,110110,2009,21
1101203,110120,2009,124
1101302,110130,2009,383
1101401,110140,2009,20
1101435,110143,2009,342
1101450,110145,2009,1
1101468,110146,2009,0
1101476,110147,2009,10
1101484,110148,2009,57
1101492,110149,2009,78
1101500,110150,2009,145
1101559,110155,2009,174
1101609,110160,2009,79
1101708,110170,2009,75
1101757,110175,2009,177
1101807,110180,2009,29
1200013,120001,2009,23
1200054,120005,2009,42
1200104,120010,2009,603
1200138,120013,2009,75
1200179,120017,2009,113
1200203,120020,2009,20
1200252,120025,2009,659
1200302,120030,2009,4
1200328,120032,2009,3
1200336,120033,2009,3
1200344,120034,2009,7
1200351,120035,2009,0
1200385,120038,2009,39
1200393,120039,2009,1
1200401,120040,2009,17268
1200427,120042,2009,1
1200435,120043,2009,7
1200450,120045,2009,94
1200500,120050,2009,91
1200609,120060,2009,9
1200708,120070,2009,49
1200807,120080,2009,259
1300029,130002,2009,0
1300060,130006,2009,0
1300086,130008,2009,0
1300102,130010,2009,0
1300144,130014,2009,4
1300201,130020,2009,0
1300300,130030,2009,1
1300409,130040,2009,77
1300508,130050,2009,0
1300607,130060,2009,0
1300631,130063,2009,0
1300680,130068,2009,0
1300706,130070,2009,50
1300805,130080,2009,1
1300839,130083,2009,0
1300904,130090,2009,0
1301001,130100,2009,0
1301100,130110,2009,4
1301159,130115,2009,4
1301209,130120,2009,241
1301308,130130,2009,29
1301407,130140,2009,0
1301506,130150,2009,0
1301605,130160,2009,0
1301654,130165,2009,0
1301704,130170,2009,391
1301803,130180,2009,0
1301852,130185,2009,1
1301902,130190,2009,0
1301951,130195,2009,0
1302009,130200,2009,0
1302108,130210,2009,2
1302207,130220,2009,0
1302306,130230,2009,0
1302405,130240,2009,42
1302504,130250,2009,1
1302553,130255,2009,0
1302603,130260,2009,628
1302702,130270,2009,69
1302801,130280,2009,0
1302900,130290,2009,0
1303007,130300,2009,0
1303106,130310,2009,0
1303205,130320,2009,0
1303304,130330,2009,0
1303403,130340,2009,156
1303502,130350,2009,1
1303536,130353,2009,1
1303569,130356,2009,2
1303601,130360,2009,0
1303700,130370,2009,0
1303809,130380,2009,0
1303908,130390,2009,0
1303957,130395,2009,0
1304005,130400,2009,0
1304062,130406,2009,0
1304104,130410,2009,0
1304203,130420,2009,0
1304237,130423,2009,0
1304260,130426,2009,0
1304302,130430,2009,0
1304401,130440,2009,0
1400027,140002,2009,13
1400050,140005,2009,22
1400100,140010,2009,2360
1400159,140015,2009,73
1400175,140017,2009,104
1400209,140020,2009,62
1400233,140023,2009,130
1400282,140028,2009,37
1400308,140030,2009,111
1400407,140040,2009,2
1400456,140045,2009,32
1400472,140047,2009,179
1400506,140050,2009,66
1400605,140060,2009,5
1400704,140070,2009,4
1500107,150010,2009,50
1500131,150013,2009,20
1500206,150020,2009,127
1500305,150030,2009,4
1500347,150034,2009,14
1500404,150040,2009,1
1500503,150050,2009,1
1500602,150060,2009,409
1500701,150070,2009,0
1500800,150080,2009,274
1500859,150085,2009,8
1500909,150090,2009,39
1500958,150095,2009,26
1501006,150100,2009,3
1501105,150110,2009,0
1501204,150120,2009,5
1501253,150125,2009,10
1501303,150130,2009,45
1501402,150140,2009,1478
1501451,150145,2009,97
1501501,150150,2009,113
1501576,150157,2009,54
1501600,150160,2009,3
1501709,150170,2009,58
1501725,150172,2009,6
1501758,150175,2009,7
1501782,150178,2009,366
1501808,150180,2009,14
1501907,150190,2009,2
1501956,150195,2009,12
1502004,150200,2009,0
1502103,150210,2009,11
1502152,150215,2009,22
1502202,150220,2009,44
1502301,150230,2009,11
1502400,150240,2009,172
1502509,150250,2009,0
1502608,150260,2009,18
1502707,150270,2009,121
1502756,150275,2009,19
1502764,150276,2009,26
1502772,150277,2009,32
1502806,150280,2009,3
1502855,150285,2009,0
1502905,150290,2009,1
1502939,150293,2009,81
1502954,150295,2009,18
1503044,150304,2009,98
1503077,150307,2009,4
1503093,150309,2009,80
1503101,150310,2009,2
1503200,150320,2009,2
1503309,150330,2009,8
1503408,150340,2009,9
1503457,150345,2009,12
1503507,150350,2009,43
1503606,150360,2009,91
1503705,150370,2009,10
1503754,150375,2009,0
1503804,150380,2009,104
1503903,150390,2009,238
1504000,150400,2009,7
1504059,150405,2009,49
1504109,150410,2009,0
1504208,150420,2009,245
1504307,150430,2009,19
1504406,150440,2009,5
1504422,150442,2009,175
1504455,150445,2009,3
1504505,150450,2009,0
1504604,150460,2009,4
1504703,150470,2009,57
1504752,150475,2009,0
1504802,150480,2009,82
1504901,150490,2009,4
1504950,150495,2009,1
1504976,150497,2009,0
1505007,150500,2009,6
1505031,150503,2009,37
1505064,150506,2009,17
1505106,150510,2009,3
1505205,150520,2009,3
1505304,150530,2009,9
1505403,150540,2009,4
1505437,150543,2009,77
1505486,150548,2009,14
1505494,150549,2009,0
1505502,150550,2009,49
1505536,150553,2009,207
1505551,150555,2009,17
1505601,150560,2009,3
1505635,150563,2009,6
1505650,150565,2009,104
1505700,150570,2009,47
1505809,150580,2009,12
1505908,150590,2009,2
1506005,150600,2009,1
1506104,150610,2009,47
1506112,150611,2009,24
1506138,150613,2009,113
1506161,150616,2009,50
1506187,150618,2009,56
1506195,150619,2009,386
1506203,150620,2009,30
1506302,150630,2009,4
1506351,150635,2009,26
1506500,150650,2009,22
1506559,150655,2009,1
1506583,150658,2009,12
1506609,150660,2009,16
1506708,150670,2009,9
1506807,150680,2009,108
1506906,150690,2009,1
1507003,150700,2009,14
1507102,150710,2009,2
1507151,150715,2009,73
1507201,150720,2009,3
1507300,150730,2009,160
1507409,150740,2009,17
1507458,150745,2009,112
1507466,150746,2009,3
1507474,150747,2009,2
1507508,150750,2009,26
1507607,150760,2009,21
1507706,150770,2009,1
1507755,150775,2009,29
1507805,150780,2009,2
1507904,150790,2009,32
1507953,150795,2009,19
1507961,150796,2009,7
1507979,150797,2009,0
1508001,150800,2009,19
1508035,150803,2009,3
1508050,150805,2009,0
1508084,150808,2009,58
1508100,150810,2009,30
1508126,150812,2009,10
1508159,150815,2009,98
1508209,150820,2009,34
1508308,150830,2009,10
1508357,150835,2009,11
1508407,150840,2009,184
1600055,160005,2009,43
1600105,160010,2009,0
1600154,160015,2009,1
1600204,160020,2009,0
1600212,160021,2009,0
1600238,160023,2009,0
1600253,160025,2009,0
1600279,160027,2009,1
1600303,160030,2009,1045
1600402,160040,2009,2
1600501,160050,2009,488
1600535,160053,2009,20
1600550,160055,2009,1
1600600,160060,2009,39
1600709,160070,2009,1
1600808,160080,2009,0
1700251,170025,2009,18
1700301,170030,2009,5
1700350,170035,2009,5
1700400,170040,2009,0
1700707,170070,2009,0
1701002,170100,2009,13
1701051,170105,2009,0
1701101,170110,2009,36
1701309,170130,2009,2
1701903,170190,2009,17
1702000,170200,2009,168
1702109,170210,2009,255
1702158,170215,2009,3
1702208,170220,2009,5
1702307,170230,2009,34
1702406,170240,2009,33
1702554,170255,2009,89
1702703,170270,2009,2
1702901,170290,2009,8
1703008,170300,2009,1
1703057,170305,2009,14
1703073,170307,2009,8
1703107,170310,2009,13
1703206,170320,2009,23
1703305,170330,2009,3
1703602,170360,2009,2
1703701,170370,2009,1
1703800,170380,2009,2
1703826,170382,2009,6
1703842,170384,2009,50
1703867,170386,2009,1
1703883,170388,2009,1
1703891,170389,2009,10
1703909,170390,2009,4
1704105,170410,2009,9
1704600,170460,2009,13
1705102,170510,2009,3
1705508,170550,2009,138
1705557,170555,2009,1
1705607,170560,2009,2
1706001,170600,2009,5
1706100,170610,2009,0
1706258,170625,2009,1
1706506,170650,2009,2
1707009,170700,2009,2
1707108,170710,2009,0
1707207,170720,2009,11
1707306,170730,2009,17
1707405,170740,2009,4
1707553,170755,2009,2
1707652,170765,2009,0
1707702,170770,2009,0
1708205,170820,2009,1
1708254,170825,2009,4
1708304,170830,2009,28
1709005,170900,2009,8
1709302,170930,2009,97
1709500,170950,2009,30
1709807,170980,2009,1
1710508,171050,2009,19
1710706,171070,2009,46
1710904,171090,2009,9
1711100,171110,2009,2
1711506,171150,2009,2
1711803,171180,2009,5
1711902,171190,2009,1
1711951,171195,2009,3
1712009,171200,2009,8
1712157,171215,2009,42
1712405,171240,2009,3
1712454,171245,2009,0
1712504,171250,2009,5
1712702,171270,2009,0
1712801,171280,2009,1
1713205,171320,2009,41
1713304,171330,2009,90
1713601,171360,2009,61
