ano,codigo_ibge,nome_mun,agropecuaria,industria,servicos,admin,bruto_total,impostos,pib,pib_pc
2017,1720978,Talismã,40386.664,3385.809,15768.261,19869.031,79409.765,3986.684,83396.449,30031.13
2017,1721000,Palmas,57023.351,1092798.455,4410723.168,1839176.256,7399721.23,1103772.076,8503493.306,29650.9
2017,1721109,Tocantínia,8191.974,3145.965,13029.593,41007.34,65374.871,2456.492,67831.364,9092.68
2017,1721208,Tocantinópolis,9713.527,32336.191,108265.153,126433.291,276748.162,23382.597,300130.758,12982.0
2017,1721257,Tupirama,23142.409,1382.46,6667.187,13430.963,44623.019,1519.221,46142.24,25036.48
2017,1721307,Tupiratins,5515.655,878.0,4362.442,16969.078,27725.176,856.629,28581.805,11104.04
2017,1722081,Wanderlândia,14484.101,29200.101,43082.092,59888.863,146655.157,15241.581,161896.738,13864.58
2017,1722107,Xambioá,20485.657,174257.124,59482.197,67124.645,321349.623,20142.932,341492.554,29229.87
2017,2100055,Açailândia,175270.924,706691.605,737424.461,385107.27,2004494.26,198243.788,2202738.048,19784.07
2017,2100204,Alcântara,14384.827,7854.032,29190.899,59886.336,111316.094,4997.38,116313.474,5366.75
2017,2100402,Altamira do Maranhão,14451.485,1872.266,11101.943,27165.331,54591.024,1746.783,56337.807,6981.14
2017,2100436,Alto Alegre do Maranhão,7931.406,13727.694,102670.916,74196.773,198526.789,21418.442,219945.231,8184.92
2017,2100477,Alto Alegre do Pindaré,22491.258,6911.729,43197.533,95780.831,168381.352,13435.109,181816.462,5806.61
2017,2100501,Alto Parnaíba,164509.914,15496.133,60674.927,37264.955,277945.929,9670.266,287616.195,26144.55
2017,2100550,Amapá do Maranhão,8458.04,1505.075,14468.578,22173.024,46604.717,2430.645,49035.362,7111.73
2017,2100600,Amarante do Maranhão,74037.257,8713.9,63376.263,117940.225,264067.645,9553.019,273620.663,6656.47
2017,2100709,Anajatuba,38030.549,6539.744,41637.311,84524.696,170732.301,6217.295,176949.595,6469.35
2017,2100832,Apicum-Açu,15621.939,3611.716,24431.427,56506.664,100171.746,3891.875,104063.621,5663.63
2017,2100873,Araguanã,11108.216,2268.878,16615.163,45078.838,75071.094,2723.513,77794.606,5074.0
2017,2100956,Arame,47581.619,7215.548,57982.999,89129.479,201909.645,10059.815,211969.46,6594.17
2017,2101004,Arari,44443.711,9745.118,71718.635,91832.936,217740.4,11842.621,229583.021,7812.13
2017,2101103,Axixá,11997.727,2883.566,15858.452,35718.574,66458.319,2312.22,68770.538,5742.84
2017,2101202,Bacabal,56627.225,65302.946,599109.862,297630.866,1018670.898,114862.144,1133533.042,10966.95
2017,2101251,Bacabeira,16808.367,167252.661,65973.307,65024.103,315058.438,24316.128,339374.566,19901.16
2017,2101301,Bacuri,9179.155,3594.283,24727.529,56011.838,93512.804,3035.674,96548.479,5537.62
2017,2101350,Bacurituba,3901.339,1329.195,8538.929,19977.982,33747.445,1353.659,35101.104,6297.29
2017,2101400,Balsas,750322.23,167165.118,1463034.686,342435.635,2722957.669,322990.458,3045948.128,32137.37
2017,2101608,Barra do Corda,48731.242,32457.087,266219.182,262122.843,609530.354,39718.205,649248.559,7451.07
2017,2101772,Bela Vista do Maranhão,7479.348,3435.702,22176.309,43274.397,76365.757,3286.852,79652.609,7173.97
2017,2101806,Benedito Leite,10389.268,1945.38,8289.372,18120.672,38744.692,982.826,39727.519,7186.6
2017,2101905,Bequimão,13761.936,4256.619,35656.935,60251.973,113927.463,5098.588,119026.051,5700.21
2017,2101939,Bernardo do Mearim,14717.73,2428.64,10790.034,19668.812,47605.215,1559.667,49164.882,8231.19
2017,2101970,Boa Vista do Gurupi,4637.463,2400.032,22737.621,27279.439,57054.554,4402.623,61457.177,6594.12
2017,2102002,Bom Jardim,73877.204,10663.552,73131.948,134559.087,292231.791,10396.648,302628.44,7359.64
2017,2102036,Bom Jesus das Selvas,57012.825,9821.099,68592.137,113734.565,249160.625,12797.944,261958.57,7642.18
2017,2102077,Bom Lugar,17428.411,2616.747,18592.509,44181.605,82819.272,3067.927,85887.2,5297.1
2017,2102150,Brejo de Areia,8462.23,1772.38,12059.504,28160.028,50454.143,1584.967,52039.11,5984.26
2017,2102309,Buriti Bravo,21325.275,14292.434,44201.182,67655.211,147474.102,6316.759,153790.86,6545.68
2017,2102325,Buriticupu,73680.785,20640.104,163776.115,210378.448,468475.451,27686.02,496161.472,6893.14
2017,2102358,Buritirana,18522.17,2915.163,19134.435,45915.581,86487.35,2930.185,89417.534,5890.48
2017,2102374,Cachoeira Grande,10961.091,1948.64,10433.475,32532.904,55876.11,1114.173,56990.283,6381.89
2017,2102408,Cajapió,6834.255,1960.594,10128.896,33054.192,51977.938,1290.768,53268.705,4834.26
2017,2102507,Cajari,20474.578,2648.015,17166.788,56379.23,96668.611,2281.49,98950.1,5177.92
2017,2102556,Campestre do Maranhão,68337.756,11183.437,39096.194,46517.483,165134.87,8512.187,173647.057,12212.33
2017,2102606,Cândido Mendes,16843.183,4305.946,32491.552,63384.544,117025.226,4903.719,121928.944,6113.87
2017,2102705,Cantanhede,9497.675,6804.368,33471.505,64989.247,114762.795,5303.705,120066.5,5518.02
2017,2102754,Capinzal do Norte,19861.82,31030.662,31685.647,43050.462,125628.592,5447.432,131076.024,12235.23
2017,2102804,Carolina,96215.663,13346.18,100602.51,80671.975,290836.328,17294.855,308131.184,12945.06
2017,2102903,Carutapera,24071.313,6499.189,49379.925,67512.293,147462.72,7842.804,155305.524,6587.44
2017,2103109,Cedral,13456.655,2078.98,13003.03,33406.563,61945.227,1759.185,63704.412,6072.87
2017,2103125,Central do Maranhão,4803.448,1662.838,9364.793,26636.524,42467.603,1246.764,43714.367,5074.22
2017,2103158,Centro do Guilherme,13685.285,1975.257,15461.583,37317.091,68439.216,2640.229,71079.445,5243.78
2017,2103174,Centro Novo do Maranhão,30569.829,4204.208,30479.265,70604.584,135857.886,5012.174,140870.06,6532.35
2017,2103257,Cidelândia,33364.454,5199.575,33189.345,49372.281,121125.656,7065.594,128191.249,8817.06
2017,2103307,Codó,43325.627,89125.37,380956.465,355251.795,868659.257,85403.369,954062.627,7897.22
2017,2103505,Colinas,46161.487,22446.444,116938.197,118242.427,303788.554,17793.61,321582.164,7925.62
2017,2103554,Conceição do Lago-Açu,24545.422,2636.247,17820.658,49757.296,94759.623,2442.795,97202.417,6003.11
2017,2103604,Coroatá,25490.686,24686.676,147462.237,177494.717,375134.316,22603.954,397738.269,6175.77
2017,2103703,Cururupu,36983.194,7211.51,61372.268,101996.256,207563.228,8293.763,215856.991,7029.8
2017,2103752,Davinópolis,8638.835,14956.589,421804.146,44575.812,489975.382,133884.756,623860.138,49281.94
2017,2103802,Dom Pedro,14081.396,19312.589,99353.22,74048.555,206795.759,16765.16,223560.92,9757.37
2017,2104008,Esperantinópolis,15217.779,7246.737,43460.447,52146.493,118071.456,6036.745,124108.202,7452.6
2017,2104057,Estreito,45247.034,399883.268,183850.478,132121.431,761102.21,32858.163,793960.374,18854.44
2017,2104073,Feira Nova do Maranhão,19931.854,2247.433,14504.44,26033.948,62717.675,2397.491,65115.166,7777.73
2017,2104081,Fernando Falcão,9754.178,1631.525,9803.994,31771.028,52960.725,1885.566,54846.291,5311.48
2017,2104099,Formosa da Serra Negra,33009.612,4008.5,33555.831,55732.661,126306.603,5526.642,131833.245,6939.69
2017,2104107,Fortaleza dos Nogueiras,42993.263,6870.728,43400.663,41930.106,135194.76,6642.755,141837.514,11435.74
2017,2104206,Fortuna,16428.517,4829.651,28760.942,48265.672,98284.782,4413.894,102698.675,6729.04
2017,2104305,Godofredo Viana,11120.794,4680.715,17898.925,37381.529,71081.964,4683.829,75765.793,6404.55
2017,2104404,Gonçalves Dias,10676.338,5128.538,39987.922,52588.866,108381.665,6159.906,114541.57,6513.22
2017,2104503,Governador Archer,7686.172,2773.669,19653.151,34725.393,64838.385,2402.27,67240.655,6284.17
2017,2104552,Governador Edison Lobão,11188.32,92957.166,77689.271,57149.362,238984.118,23412.15,262396.269,14326.07
2017,2104602,Governador Eugênio Barros,11374.087,3312.584,24937.445,51942.138,91566.255,3495.438,95061.693,5732.82
2017,2104628,Governador Luiz Rocha,9783.37,2223.337,13109.821,23962.985,49079.513,1830.461,50909.974,6604.82
2017,2104651,Governador Newton Bello,15385.22,1975.517,10905.026,30932.417,59198.18,1713.952,60912.132,6139.72
2017,2104677,Governador Nunes Freire,23620.904,7318.348,64197.403,76346.536,171483.192,10077.385,181560.576,7265.04
2017,2104701,Graça Aranha,5656.247,2065.577,10558.008,22339.127,40618.96,1535.287,42154.247,6872.23
2017,2104800,Grajaú,100182.596,51849.143,250881.732,223413.951,626327.422,43441.764,669769.186,9674.27
2017,2104909,Guimarães,18444.767,3571.503,17527.419,39893.294,79436.983,2422.619,81859.603,6979.84
2017,2105104,Icatu,18770.477,4469.931,29690.961,76869.868,129801.236,3963.606,133764.843,4984.72
2017,2105153,Igarapé do Meio,18849.467,42932.248,34692.267,46719.1,143193.082,16228.959,159422.041,11268.96
2017,2105203,Igarapé Grande,11229.567,4366.614,27403.192,34751.284,77750.658,4084.307,81834.964,7302.78
2017,2105302,Imperatriz,33379.009,1598869.575,3344055.571,862869.213,5839173.368,770248.873,6609422.241,25963.19
2017,2105351,Itaipava do Grajaú,10465.152,2447.077,15620.513,47565.09,76097.831,2471.431,78569.262,4907.82
2017,2105401,Itapecuru Mirim,26766.789,67489.716,227103.977,222677.089,544037.572,50043.004,594080.577,8771.82
2017,2105427,Itinga do Maranhão,72189.613,15687.467,88049.326,90196.799,266123.204,17369.706,283492.91,11078.7
2017,2105450,Jatobá,13433.478,2485.139,10565.517,32308.563,58792.698,1132.294,59924.991,5862.93
2017,2105476,Jenipapo dos Vieiras,20108.177,2676.03,14593.923,49385.884,86764.015,2438.652,89202.666,5465.51
2017,2105500,João Lisboa,25171.661,19954.687,62899.781,72380.912,180407.042,9737.81,190144.852,8252.1
2017,2105609,Joselândia,15186.259,4082.184,25929.513,48355.293,93553.249,3915.934,97469.183,6133.61
2017,2105658,Junco do Maranhão,13637.91,1277.973,10117.445,15595.689,40629.016,1700.924,42329.941,13076.9
2017,2105708,Lago da Pedra,38322.401,17134.302,151248.882,136970.134,343675.718,22790.485,366466.203,7350.49
2017,2105807,Lago do Junco,9046.773,3248.687,15834.723,35312.401,63442.584,2267.336,65709.919,6157.23
2017,2105906,Lago Verde,18252.79,3514.602,23244.785,50886.711,95898.888,3332.173,99231.061,6192.27
2017,2105948,Lago dos Rodrigues,16948.207,3299.493,20886.6,27544.679,68678.978,3367.493,72046.472,8315.61
2017,2105963,Lagoa Grande do Maranhão,11177.218,2422.27,19670.048,35858.538,69128.075,3043.466,72171.541,6394.78
2017,2105989,Lajeado Novo,17110.289,2404.409,20616.882,26687.185,66818.766,3637.995,70456.761,9408.03
2017,2106003,Lima Campos,11952.09,52832.27,38696.581,41378.043,144858.983,5659.505,150518.488,12870.33
2017,2106102,Loreto,97070.738,8222.676,41539.062,39644.747,186477.222,5458.965,191936.188,15982.7
2017,2106201,Luís Domingues,7520.23,1822.437,11632.533,25449.115,46424.314,1634.703,48059.018,6998.55
2017,2106326,Maracaçumé,18384.295,5952.744,61536.431,63132.668,149006.138,11105.003,160111.141,7519.43
2017,2106359,Marajá do Sena,13718.699,1479.823,9154.578,25068.698,49421.797,1068.432,50490.229,6639.96
2017,2106375,Maranhãozinho,21810.733,4984.674,17735.218,46138.446,90669.071,3385.123,94054.194,5746.93
2017,2106508,Matinha,27200.023,8459.455,41683.522,70726.622,148069.622,7065.152,155134.774,6718.41
2017,2106631,Matões do Norte,13920.671,2827.783,12036.435,48726.086,77510.976,1786.24,79297.216,4689.92
2017,2106706,Mirador,46922.641,6721.733,50818.04,68114.644,172577.058,7185.929,179762.987,8720.86
2017,2106755,Miranda do Norte,10019.882,257324.894,78524.718,100147.773,446017.268,41734.894,487752.162,17140.57
2017,2106805,Mirinzal,6258.479,4154.84,31245.362,44438.26,86096.941,4804.206,90901.146,6165.3
2017,2106904,Monção,42674.705,5586.614,40596.77,104151.789,193009.879,6119.849,199129.727,6005.84
2017,2107001,Montes Altos,14078.17,3062.871,13329.08,29623.501,60093.621,1703.605,61797.227,6952.1
2017,2107100,Morros,7084.571,4986.06,34284.985,65656.52,112012.137,5033.058,117045.195,6070.18
2017,2107258,Nova Colinas,20286.45,1948.78,11462.786,20466.827,54164.842,1676.621,55841.463,10437.66
2017,2107308,Nova Iorque,8189.671,1553.793,8693.914,17216.445,35653.823,1166.745,36820.568,8028.91
2017,2107357,Nova Olinda do Maranhão,25160.081,4286.386,33181.12,64871.338,127498.925,4916.746,132415.671,6375.95
2017,2107407,Olho d'Água das Cunhãs,22781.523,4987.496,38160.944,65497.62,131427.583,5515.229,136942.813,7130.21
2017,2107456,Olinda Nova do Maranhão,10381.913,3682.277,22256.567,44117.002,80437.76,4177.678,84615.438,5780.93
2017,2107506,Paço do Lumiar,15172.586,118105.524,357238.199,318864.091,809380.402,54934.536,864314.938,7060.24
2017,2107605,Palmeirândia,20766.051,4821.114,29159.248,65616.561,120362.974,4234.527,124597.501,6414.62
2017,2107704,Paraibano,23534.8,10457.257,44516.437,52514.287,131022.781,7164.344,138187.125,6544.19
2017,2108009,Pastos Bons,38584.454,24377.814,54429.001,61468.923,178860.193,11416.046,190276.239,9873.71
2017,2108108,Paulo Ramos,24514.677,6154.067,46313.867,60872.597,137855.207,7829.361,145684.568,7052.55
2017,2108207,Pedreiras,27821.357,85759.948,285514.673,117546.445,516642.422,45849.483,562491.905,14661.59
2017,2108256,Pedro do Rosário,14312.268,3947.337,25988.947,83583.556,127832.108,3336.553,131168.661,5246.75
2017,2108306,Penalva,24793.624,7083.02,44782.538,104581.578,181240.759,6343.506,187584.265,4917.79
2017,2108405,Peri Mirim,10921.988,3076.787,17851.026,42507.709,74357.51,2527.706,76885.216,5462.93
2017,2108454,Peritoró,9435.003,7535.477,77764.422,73167.277,167902.179,14784.971,182687.149,7936.36
2017,2108504,Pindaré-Mirim,18893.55,45435.415,77122.164,124420.561,265871.69,16693.97,282565.66,8697.54
2017,2108603,Pinheiro,49710.092,35984.068,404905.712,257778.251,748378.123,79888.947,828267.07,10054.96
2017,2108702,Pio XII,15036.418,7732.677,50680.426,66704.819,140154.339,7203.259,147357.598,7063.78
2017,2108801,Pirapemas,11868.476,4473.819,26907.05,63269.639,106518.984,3886.81,110405.793,5996.08
2017,2108900,Poção de Pedras,26147.357,4575.63,43021.719,55721.812,129466.518,6074.521,135541.039,7962.23
2017,2109007,Porto Franco,37438.657,91257.518,195699.505,85624.304,410019.984,60744.865,470764.85,19813.34
2017,2109056,Porto Rico do Maranhão,8015.844,1836.628,8521.933,22526.795,40901.2,997.779,41898.979,7200.37
2017,2109106,Presidente Dutra,21740.038,40652.835,295947.413,133937.299,492277.585,58679.031,550956.615,11663.17
2017,2109205,Presidente Juscelino,25958.615,3367.112,15109.148,46136.518,90571.393,1678.402,92249.795,7289.02
2017,2109239,Presidente Médici,10877.186,1645.217,10669.473,22883.946,46075.822,1639.182,47715.005,6847.73
2017,2109270,Presidente Sarney,42950.44,4721.211,24504.732,60827.472,133003.855,3035.439,136039.294,7237.29
2017,2109304,Presidente Vargas,5914.329,2533.484,12644.041,35562.497,56654.351,1622.932,58277.282,5079.07
2017,2109452,Raposa,18056.711,17864.233,76066.964,87287.888,199275.796,13730.86,213006.656,6901.68
2017,2109502,Riachão,144276.824,13555.743,75826.35,63532.891,297191.808,12693.532,309885.341,15729.42
2017,2109551,Ribamar Fiquene,28793.502,3589.579,16407.222,26015.369,74805.671,2624.201,77429.873,10067.59
2017,2109601,Rosário,12997.555,25405.657,128383.203,118477.122,285263.537,25377.46,310640.997,7341.33
2017,2109700,Sambaíba,130178.982,13609.924,42188.127,21474.303,207451.336,9100.173,216551.51,38892.15
2017,2109759,Santa Filomena do Maranhão,6549.421,1760.558,11014.621,26289.741,45614.341,1554.761,47169.102,6119.5
2017,2109809,Santa Helena,37344.591,12447.247,80497.825,136483.316,266772.979,12266.724,279039.703,6661.09
2017,2109908,Santa Inês,21705.532,73257.824,720711.701,271718.434,1087393.491,142028.72,1229422.211,13968.64
2017,2110005,Santa Luzia,109435.615,20618.901,162279.962,228906.877,521241.355,25347.778,546589.133,7636.49
2017,2110039,Santa Luzia do Paruá,35899.499,8426.641,73443.964,70457.482,188227.586,13427.668,201655.254,8083.67
2017,2110203,Santa Rita,14569.764,28787.147,91636.251,113498.972,248492.134,19965.885,268458.019,7238.02
2017,2110302,Santo Antônio dos Lopes,21442.922,1331125.497,65631.708,77915.104,1496115.231,117685.245,1613800.477,113472.12
2017,2110500,São Bento,13334.315,11217.579,91103.983,127358.785,243014.662,14105.856,257120.518,5584.84
2017,2110658,São Domingos do Azeitão,78327.648,11267.756,47777.326,25398.416,162771.147,10618.626,173389.773,23781.34
2017,2110708,São Domingos do Maranhão,35114.802,12797.18,104028.64,101091.304,253031.926,16049.882,269081.809,7986.76
2017,2110807,São Félix de Balsas,18674.548,3136.955,9073.013,15687.294,46571.809,1354.408,47926.218,10762.68
2017,2110856,São Francisco do Brejão,25514.62,4120.614,23963.821,37306.604,90905.659,4707.148,95612.807,8097.29
2017,2111003,São João Batista,17206.219,4014.965,31775.134,66191.06,119187.378,4255.205,123442.583,6078.82
2017,2111029,São João do Carú,15324.82,2631.97,18376.765,46708.596,83042.151,2409.562,85451.714,5530.86
2017,2111052,São João do Paraíso,37038.492,5981.218,28771.448,40033.581,111824.738,5067.188,116891.927,10648.8
2017,2111078,São João do Soter,6609.11,3683.027,18876.223,62812.452,91980.811,2727.359,94708.171,5162.61
2017,2111201,São José de Ribamar,18598.764,193108.237,1095548.826,498454.479,1805710.307,199542.444,2005252.751,11366.49
2017,2111250,São José dos Basílios,6761.289,2200.026,12927.728,28691.538,50580.582,1654.518,52235.1,6979.57
2017,2111300,São Luís,22504.709,5806026.412,14705051.19,3437407.425,23970989.736,5875803.874,29846793.61,27335.53
2017,2111409,São Luís Gonzaga do Maranhão,28662.645,4295.905,32501.215,56997.777,122457.542,4416.203,126873.745,6953.13
2017,2111508,São Mateus do Maranhão,92388.913,24399.463,122215.132,114553.453,353556.961,16592.946,370149.907,9029.81
2017,2111532,São Pedro da Água Branca,9205.5,7155.915,27158.458,41287.58,84807.453,10319.632,95127.085,7603.48
2017,2111573,São Pedro dos Crentes,19445.052,1478.463,12285.925,16399.276,49608.716,2171.295,51780.011,11254.08
2017,2111607,São Raimundo das Mangabeiras,175747.819,25547.652,100459.613,62143.033,363898.117,21901.207,385799.323,20653.07
2017,2111631,São Raimundo do Doca Bezerra,6194.851,1275.292,8166.872,18820.596,34457.612,1014.527,35472.139,7171.88
2017,2111672,São Roberto,6042.779,1428.294,8725.167,25911.873,42108.113,1037.039,43145.152,6435.73
2017,2111706,São Vicente Ferrer,25011.54,5085.16,33087.202,64228.051,127411.953,4693.251,132105.204,6316.89
2017,2111722,Satubinha,8950.082,1967.528,12779.351,40808.121,64505.082,1837.192,66342.273,4756.06
2017,2111748,Senador Alexandre Costa,13589.299,2596.763,20669.805,34239.506,71095.373,3103.239,74198.612,6719.67
2017,2111763,Senador La Rocque,37807.618,6679.696,41160.967,58673.563,144321.844,5915.312,150237.155,10826.34
2017,2111789,Serrano do Maranhão,6684.62,2296.534,13328.794,43303.658,65613.606,1649.682,67263.287,6092.69
2017,2111805,Sítio Novo,44448.087,4199.717,31506.839,57496.361,137651.004,5082.862,142733.866,7995.85
2017,2111904,Sucupira do Norte,17768.325,3068.566,18874.896,31955.694,71667.481,2650.543,74318.024,7134.99
2017,2112001,Tasso Fragoso,717793.442,51174.272,152603.659,37421.811,958993.183,25294.358,984287.542,116414.85
2017,2112100,Timbiras,11232.663,7433.671,41479.863,84406.572,144552.769,5752.407,150305.176,5249.0
2017,2112233,Trizidela do Vale,18157.165,21059.465,69799.298,67644.664,176660.593,15703.277,192363.869,8844.72
2017,2112274,Tufilândia,6212.134,1933.831,9601.99,26395.011,44142.966,2650.588,46793.554,8143.67
2017,2112308,Tuntum,50802.627,12251.161,76810.515,124844.898,264709.202,11774.285,276483.487,6687.71
2017,2112407,Turiaçu,102145.72,10045.788,52135.913,114738.92,279066.341,7245.968,286312.309,8165.65
2017,2112456,Turilândia,35390.799,4788.728,30123.9,82403.756,152707.183,3948.856,156656.038,6135.43
2017,2112704,Vargem Grande,20678.828,17896.572,92819.62,161341.116,292736.136,15047.223,307783.359,5446.43
2017,2112803,Viana,61752.528,16026.857,148749.49,157766.957,384295.831,23705.464,408001.295,7885.91
2017,2112852,Vila Nova dos Martírios,31519.492,4031.505,24572.288,41331.059,101454.344,6760.864,108215.208,8027.83
2017,2112902,Vitória do Mearim,37727.047,23800.507,83139.989,94945.996,239613.538,15921.553,255535.091,7919.39
2017,2113009,Vitorino Freire,31775.049,8665.726,79763.842,92711.014,212915.632,11624.638,224540.27,7271.62
2017,2114007,Zé Doca,46534.825,16222.053,154731.796,143625.325,361113.998,25092.246,386206.245,7560.22
2017,5100102,Acorizal,9060.011,9566.728,16142.841,27902.842,62672.422,9078.578,71751.0,13617.57
2017,5100201,Água Boa,207616.486,61448.747,456216.683,145019.966,870301.882,115357.853,985659.736,40229.37
2017,5100250,Alta Floresta,102865.452,133930.019,741165.638,311044.387,1289005.496,202727.989,1491733.485,29722.32
2017,5100300,Alto Araguaia,134287.168,270286.746,248114.69,116386.24,769074.844,70398.055,839472.899,46216.3
2017,5100359,Alto Boa Vista,30266.703,3380.463,26749.701,40264.596,100661.464,8219.455,108880.918,16838.99
2017,5100409,Alto Garças,208109.219,19219.084,190938.51,69246.253,487513.066,47988.001,535501.067,46436.1
2017,5100508,Alto Paraguai,21065.496,2910.84,27065.145,57234.593,108276.074,7250.614,115526.687,10578.4
2017,5100607,Alto Taquari,382714.053,256748.025,199152.076,74258.56,912872.713,56141.429,969014.142,94574.87
2017,5100805,Apiacás,21376.441,5891.387,43865.56,57196.335,128329.724,13469.274,141798.997,14627.5
2017,5101001,Araguaiana,24963.018,1802.817,14090.852,22982.566,63839.253,5190.747,69030.0,22737.15
2017,5101209,Araguainha,3218.993,828.61,4188.693,10290.814,18527.109,1015.942,19543.051,20991.46
2017,5101258,Araputanga,24425.367,107960.412,146780.177,93612.22,372778.177,44838.478,417616.655,25742.26
2017,5101308,Arenápolis,16499.348,12189.494,72615.626,52475.799,153780.266,15980.154,169760.421,17954.57
2017,5101407,Aripuanã,55580.034,330824.064,133386.877,124227.444,644018.419,65623.213,709641.632,33227.59
2017,5101605,Barão de Melgaço,19865.18,2628.945,15693.78,42602.996,80790.901,4025.464,84816.365,10774.44
2017,5101704,Barra do Bugres,426982.468,295379.79,290145.304,191122.83,1203630.391,105537.358,1309167.75,38912.37
2017,5101803,Barra do Garças,83308.47,255589.041,877400.244,337172.858,1553470.613,201320.241,1754790.854,29755.33
2017,5101852,Bom Jesus do Araguaia,149093.212,9527.875,49169.047,41390.391,249180.524,19383.727,268564.251,42860.56
2017,5101902,Brasnorte,317477.407,46630.245,223809.05,120226.159,708142.861,63159.732,771302.593,41272.61
2017,5102504,Cáceres,136774.851,125819.713,854784.542,500282.408,1617661.513,198678.55,1816340.063,19900.52
2017,5102603,Campinápolis,56478.226,23056.084,63518.019,94197.911,237250.241,17485.708,254735.949,16556.35
2017,5102637,Campo Novo do Parecis,1099259.971,381587.103,953653.428,233000.279,2667500.781,267108.311,2934609.092,87467.11
2017,5102678,Campo Verde,1000865.055,292224.875,687645.792,239803.393,2220539.115,207038.013,2427577.128,60791.25
2017,5102686,Campos de Júlio,524145.485,193905.518,366231.971,61296.908,1145579.882,93674.033,1239253.915,190303.12
2017,5102694,Canabrava do Norte,56145.541,5647.838,14818.931,28668.533,105280.844,6025.7,111306.543,24040.29
2017,5102702,Canarana,317171.037,46611.271,533911.961,128590.583,1026284.851,135873.04,1162157.891,56123.91
2017,5102793,Carlinda,33869.003,5685.466,47796.004,59368.118,146718.591,16183.522,162902.113,16071.64
2017,5102850,Castanheira,35268.791,7830.746,33246.396,46510.584,122856.518,12866.436,135722.954,16054.29
2017,5103007,Chapada dos Guimarães,258404.415,137912.986,153674.515,111381.336,661373.252,32294.749,693668.0,36414.93
2017,5103056,Cláudia,165924.256,22743.855,106854.64,71239.166,366761.917,42445.596,409207.513,34927.24
2017,5103106,Cocalinho,42818.132,19727.853,25568.143,38316.643,126430.771,11518.259,137949.03,24923.04
2017,5103205,Colíder,57188.344,129687.257,374503.852,184547.485,745926.938,104422.488,850349.426,26328.24
2017,5103254,Colniza,60383.906,103030.711,134945.334,189789.072,488149.022,40630.928,528779.95,14622.93
2017,5103304,Comodoro,115551.048,42534.673,220649.034,121382.653,500117.407,60923.009,561040.417,28147.72
2017,5103353,Confresa,77320.221,70757.894,327554.106,164735.811,640368.032,84587.364,724955.396,24598.94
2017,5103361,Conquista D'Oeste,11376.885,4645.578,32814.222,28942.642,77779.328,10512.403,88291.731,22873.51
2017,5103379,Cotriguaçu,33224.382,20355.216,35678.638,99876.06,189134.296,11984.841,201119.137,10761.36
2017,5103403,Cuiabá,32836.902,2945520.709,13098040.73,3602690.681,19679089.021,3628697.245,23307786.267,39496.82
2017,5103437,Curvelândia,43493.512,10546.917,16304.063,29856.265,100200.756,4723.428,104924.184,20781.18
2017,5103452,Denise,334920.108,19401.03,54434.554,49735.134,458490.825,16382.368,474873.194,52097.99
2017,5103502,Diamantino,976914.158,144829.82,535739.657,143195.697,1800679.332,156881.918,1957561.25,91930.18
2017,5103601,Dom Aquino,187176.842,18337.831,62558.564,46327.17,314400.408,21907.952,336308.36,42159.75
2017,5103700,Feliz Natal,158493.115,25303.141,100868.187,77562.828,362227.271,31657.829,393885.101,29282.96
2017,5103809,Figueirópolis D'Oeste,13219.328,3271.016,13880.203,22902.946,53273.493,4933.841,58207.334,16901.08
2017,5103858,Gaúcha do Norte,214823.692,14463.615,95698.444,49695.556,374681.307,32586.294,407267.601,55820.67
2017,5103908,General Carneiro,114378.941,7150.504,29979.909,32316.69,183826.044,13501.684,197327.728,37001.26
2017,5103957,Glória D'Oeste,22888.249,3143.733,15756.343,21268.542,63056.866,5066.161,68123.027,22983.48
2017,5104104,Guarantã do Norte,54064.124,111207.089,303976.946,191868.712,661116.872,79623.069,740739.94,21470.72
2017,5104203,Guiratinga,140416.165,11988.135,73320.004,81422.32,307146.624,18923.98,326070.604,22310.68
2017,5104500,Indiavaí,6462.422,21091.433,7370.383,19759.078,54683.316,2408.941,57092.257,21560.52
2017,5104526,Ipiranga do Norte,334438.338,22856.369,228177.243,48246.64,633718.591,58206.276,691924.867,96489.31
2017,5104542,Itanhangá,98983.479,9973.847,72860.701,37798.087,219616.114,21603.05,241219.164,37714.07
2017,5104559,Itaúba,74689.92,10105.633,42279.119,30880.056,157954.728,19064.192,177018.919,46583.93
2017,5104609,Itiquira,357886.923,328084.673,229817.171,97271.162,1013059.93,80789.467,1093849.398,85530.49
2017,5104807,Jaciara,228303.584,143404.004,314149.865,158537.617,844395.07,93055.401,937450.471,35198.83
2017,5104906,Jangada,89227.895,73724.566,35514.872,44026.297,242493.629,22209.989,264703.618,33104.5
2017,5105002,Jauru,21480.823,130037.661,53464.843,53336.904,258320.231,15411.408,273731.639,31190.93
2017,5105101,Juara,142236.815,88082.836,280982.96,199198.855,710501.466,76799.171,787300.638,23257.83
2017,5105150,Juína,86990.123,126234.923,449751.318,233679.349,896655.713,124299.733,1020955.446,25665.69
2017,5105176,Juruena,20044.732,19554.78,52848.726,80630.999,173079.236,15668.768,188748.004,12656.61
2017,5105200,Juscimeira,70345.647,69804.42,65376.267,64986.795,270513.128,21600.233,292113.361,26625.96
2017,5105234,Lambari D'Oeste,73276.477,48536.077,30728.105,36752.318,189292.977,30139.137,219432.114,37274.01
