geocode,state_acronym,feature_id,biome,class_id,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2102002,MA,59183,Amazônia,12,558.6074271,620.1714345,701.272543,722.5958756,525.3276338,579.0369069,562.1741735,622.7555684,645.8643086,615.4401185,670.4887389,575.024222,1057.446823,1279.156502,1356.331056,1530.397725,1805.472708,1762.553219,1633.984761,1613.541669,1492.570785,1116.057162,84.13415675
2102002,MA,59183,Amazônia,15,175344.2954,165812.6099,164691.5411,187534.9021,200750.4229,204758.7143,215344.4701,229644.3203,232300.4651,235067.8273,230434.7138,233668.0448,238028.2001,242465.2798,242859.6155,248452.1577,246953.147,236150.5477,229010.5851,222748.0704,221010.34,222573.9979,241439.4245
2102002,MA,59183,Amazônia,39,0.0,0.0,0.0,0.0,0.0,2.764038452,2.853201025,2.674876025,2.05073797,3.655606927,3.477283911,24.0735994,29.86914135,9.986141742,11.14473645,8.916162018,342.8860591,2141.579712,5309.179455,6847.001832,7097.985325,8346.293762,8715.601406
2102002,MA,59183,Amazônia,41,2.229951202,6.957217297,10.61159715,13.37566091,31.74633154,37.54440854,29.52127098,26.75365656,37.45239861,67.59291238,114.4985483,132.8634119,272.9258005,460.0666672,983.2667414,1849.55711,3548.84417,4165.217591,2789.74136,2404.219107,2691.236643,1183.853032,898.4508631
2102002,MA,59183,Amazônia,9,56.88587444,83.19120744,119.3927868,400.3390409,1593.32297,7773.453096,7960.593939,8160.12704,8543.562769,8793.104293,9215.312005,9309.900238,9405.292661,9600.003693,11216.59466,11582.64334,11838.95001,11843.49651,11828.42856,11835.20478,11837.87992,11837.07771,11842.06959
2102002,MA,59183,Amazônia,24,215.7426491,223.3271093,224.5763477,231.7141108,235.102436,240.4553035,256.248878,261.601714,269.1858489,278.2874142,280.2505033,294.5274462,300.5951654,308.9829417,317.5489746,330.3979028,354.5795685,357.0779669,361.4502816,363.234845,367.6071124,367.8747949,376.5302963
2102002,MA,59183,Amazônia,30,93.06093163,104.660015,138.6546134,159.7116645,209.0528932,255.0035916,211.7297055,262.1415639,262.4092515,246.2595729,281.9493717,252.3268634,284.2692391,279.5403914,265.7105852,271.7778776,289.1766287,287.3921171,281.4141176,263.6584501,273.7408337,278.8266361,278.7374026
2102002,MA,59183,Amazônia,33,1856.380778,1862.803936,1779.105518,1617.701021,1770.792498,1512.761596,1719.575737,1560.379523,1617.560417,1723.283652,1526.823452,1682.601014,1390.396088,1483.101799,1611.582893,1557.967988,1361.580717,1504.700894,1611.328452,1748.582549,1813.678799,1763.035573,1860.652857
2102002,MA,59183,Amazônia,0,0.0,0.089225757,0.0,0.178456146,0.089222839,0.0,0.0,0.0,0.0,0.0,0.0,0.178471265,0.089235632,0.0,0.0,0.17845611,0.089221802,0.0,0.089234308,0.0,0.0,0.0,0.0
2102036,MA,59184,Amazônia,3,160048.8509,168741.7519,171973.2387,155651.9957,145401.8086,140678.4151,137994.2242,128771.019,122100.1579,115496.671,116170.5825,114009.977,115335.4182,113760.2247,110830.4083,104554.4415,101785.3384,102419.4512,102377.5091,103233.3385,101918.132,101452.1168,96315.69446
2102036,MA,59184,Amazônia,4,15.0652457,12.21281155,5.883608209,6.240507715,4.814218396,5.349062006,11.23254743,9.895171863,13.01509159,10.51898467,8.736058112,9.270931213,5.43758916,3.654738983,5.616083344,6.150869122,7.665840625,6.328721295,6.774596722,11.6772275,11.76638711,12.83604212,8.022949347
2102036,MA,59184,Amazônia,6,0.089151263,0.0,0.0,0.178302527,0.178302527,0.178302527,0.178302527,0.178302527,0.178302527,0.178302527,0.178302527,0.178302527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102036,MA,59184,Amazônia,11,83.09130678,69.09573051,50.7292982,55.18566815,50.81560517,97.08569434,116.0738175,95.03468342,130.3320638,123.4674096,116.1638454,90.84143217,90.21952162,60.53232668,49.65770392,34.1450619,59.99949824,90.40181254,128.2901297,249.0838573,242.3052845,237.2231093,64.63483821
2102036,MA,59184,Amazônia,12,5.435782764,1.871343768,2.406467981,2.04981322,1.871693732,4.633852399,4.098612836,9.355878149,4.989723517,3.742454889,7.040550684,3.119289899,2.67362995,5.347519318,3.565255383,2.317353845,5.347218036,2.139255066,4.100061505,12.56689776,2.139110388,4.010594562,0.0
2102036,MA,59184,Amazônia,15,107246.1312,98558.40256,95304.02081,111586.7582,121808.3366,126475.8373,128955.997,138038.4627,144605.1291,151054.3328,150338.3518,152474.0092,150899.9894,152272.6913,154999.0545,160927.3888,162147.6606,159869.5039,158771.4862,157826.573,159014.5369,159576.8051,164813.6342
2102036,MA,59184,Amazônia,39,1.604440961,4.545647333,3.297698083,1.515109131,0.891239063,0.891239032,0.891239032,0.0,0.802194464,0.802194464,1.78246449,3.386646814,2.4063711,0.623924292,9.269882147,8.824204742,61.4770808,230.0544757,1199.87528,1571.09479,1909.754912,3668.035707,3775.495871
2102036,MA,59184,Amazônia,41,4.724319519,8.289584619,17.82646022,30.92738792,36.18551943,36.72127266,36.27392231,33.59960132,34.04622757,68.62671025,79.41278729,100.892866,262.4751859,395.002201,573.5004087,935.0413638,2385.396998,3824.667687,3954.511996,3569.411011,3309.325326,1481.266663,1435.649265
2102036,MA,59184,Amazônia,9,0.0,11.22984949,51.7821827,53.9211864,68.3600638,88.32645774,239.5901886,369.9059362,435.1521695,516.4411644,584.4479354,610.4752036,637.8401233,712.7127385,723.8538997,724.9233879,725.9929648,726.4386896,726.438731,725.9930549,725.9038858,725.369051,727.7756882
2102036,MA,59184,Amazônia,24,178.8082442,182.373474,187.0974588,192.3560826,197.5257827,201.1805409,202.9632874,219.4524372,225.9589364,243.2502828,246.0133258,247.7959406,314.8218343,353.594721,365.0034939,373.5602383,385.6821585,389.960457,395.2192285,396.7344471,404.578896,405.9158583,416.9689439
2102036,MA,59184,Amazônia,33,115.3535438,109.3812313,102.8714508,118.0260675,128.366458,110.535274,137.6309971,152.2503368,149.3924247,181.122782,146.4445237,149.2072897,147.8722123,134.7698606,139.2245638,132.3612692,134.5933006,140.2078119,134.9488138,102.6813434,160.7114393,135.5750787,141.2778443
2102077,MA,59185,Amazônia,3,3589.195661,3650.442616,3569.377091,3433.576374,4115.115893,4912.60491,4319.425792,3477.362043,3247.543988,3049.194222,2910.217784,2618.082939,2400.839585,2598.57281,3090.131488,3326.813107,3351.046106,3317.158245,3150.448515,2915.372766,2504.945095,2197.651533,984.9966472
2102077,MA,59185,Amazônia,4,1.515478937,1.069777734,0.0,0.0,0.0,0.0,0.445702661,0.445702661,3.030814929,4.724484363,4.902798315,3.120017102,2.139567426,1.961236102,2.763518866,6.953130316,10.7861824,10.69704495,10.34058297,7.131402087,4.546324518,1.782987164,0.53492099
2102077,MA,59185,Amazônia,6,460.2613655,459.9903825,418.3500969,307.6937689,358.8742847,460.522668,429.7642146,324.6380615,305.8247676,313.1358814,345.9447903,339.5243034,341.6631405,363.1494424,425.6526029,446.1605102,432.2511481,445.5356039,450.7076912,459.8935253,416.6478785,372.0654102,231.0993829
2102077,MA,59185,Amazônia,11,300.4011164,291.6635574,285.3316375,297.4615246,291.7545842,281.0560507,283.6397409,281.5879165,278.1103569,286.5815076,287.2929285,296.121117,237.8924275,224.4223107,210.6017844,225.0401245,220.6622473,225.2949317,246.6026017,303.6607206,299.5670467,377.4015734,404.6247443
2102077,MA,59185,Amazônia,12,3.833491656,0.98074267,2.764008221,1.872340729,0.891533105,5.081979651,1.337281348,1.515484515,1.248048682,0.891559485,2.317899597,1.604773859,3.209562897,1.248182391,1.069779883,1.961304425,2.496164496,2.763526447,2.05038689,1.961280731,3.565861737,6.418581891,2.674435535
2102077,MA,59185,Amazônia,15,38676.12852,38626.92159,38756.58319,38994.83427,38261.75846,37382.59214,38001.5403,38942.31149,39191.47886,39366.37986,39467.20137,39752.73838,40015.28437,39800.44356,39238.00569,38953.36263,38911.84906,38921.2212,39041.66092,39194.62478,39625.11259,39909.76269,41242.04239
2102077,MA,59185,Amazônia,41,0.0,0.0,0.0,0.0,0.0,0.0,0.53487442,0.53487442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.426308441,2.139442719,2.585280768,1.248116333,1.248116333,0.713134277,0.713134277
2102077,MA,59185,Amazônia,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089132678,0.089133502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102077,MA,59185,Amazônia,24,50.63373187,52.86233025,55.71495056,57.31954496,59.10242549,59.99386608,65.96652053,70.42372479,71.76087283,77.55523097,84.06273913,86.02390493,88.2525103,90.65940333,91.63998773,93.33371852,96.36462361,97.16692267,98.94979801,99.84124253,100.910995,100.910995,107.5967874
2102077,MA,59185,Amazônia,33,54.47389752,52.51225975,48.32228557,43.68543205,48.94607612,34.59163966,33.78883299,37.62395625,37.35641868,37.8913824,34.50294995,39.2278233,47.16209286,55.98631396,76.57840184,82.81873286,109.5614133,114.4663363,133.0974843,152.7094287,179.8993467,169.7363533,162.160811
2102077,MA,59186,Cerrado,3,406.0080359,403.4230827,399.3228641,392.1029421,387.1113686,390.0528521,377.7522794,361.7079825,356.9836811,352.3485878,347.9809349,353.7746581,347.9808302,348.5157105,340.3153143,334.254156,326.0537106,318.7446239,308.8504967,309.4743561,301.8087792,300.560856,297.530295
2102077,MA,59186,Cerrado,4,2.22833172,2.22833172,0.0,0.0,1.782690405,1.782690405,2.317496552,2.584899963,1.60441991,0.89134472,0.89134472,0.89134472,0.980477527,0.089132806,0.089132806,0.089132806,0.713071161,1.693557867,1.693557867,1.337020599,0.802206671,0.0,0.089132513
2102077,MA,59186,Cerrado,11,4.991550513,6.863366125,5.526347076,4.813274072,6.595993884,4.724142706,2.852304224,2.050117499,1.51530191,1.51530191,2.317490747,3.297951172,3.832762885,3.921892444,7.130734625,9.804755872,10.96350605,10.51783279,11.05264768,12.92448661,11.7657476,11.85487327,31.82111367
2102077,MA,59186,Cerrado,15,534.7205678,515.0217805,501.3838488,495.8569218,506.820094,522.6861101,544.6133572,581.426143,659.5085066,726.9835525,791.0710558,841.2538182,868.3508551,869.9552087,868.2615899,858.2784126,846.0672738,839.6498016,875.1260355,923.3483682,959.1806613,978.7902487,981.998963
2102077,MA,59186,Cerrado,21,431.2331792,451.6451042,472.9486052,486.3193955,476.1584637,458.866288,450.2201184,429.897281,358.0545144,295.927637,235.3164659,178.35952,156.4323664,154.1148631,160.9783063,173.813801,192.5318284,203.8517451,177.9130943,127.7298716,101.6132508,84.23206589,64.08766022
2102077,MA,59186,Cerrado,25,0.623922314,0.623922314,0.623922314,0.713054095,1.336976996,1.693504309,2.050031757,2.139163635,2.139163635,2.139163635,2.228295416,2.228295416,2.228295416,2.317427228,2.228295349,2.13916347,2.050031757,2.406559332,2.406559332,2.406559174,2.406559076,2.228295288,1.871767938
2102077,MA,59186,Cerrado,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891352698,0.802214221,1.426165771,1.426165771,2.941467059,2.763196228,2.584925244,2.228382892,2.139248401,2.406655182
2102150,MA,59187,Amazônia,3,46553.93137,47359.39443,45827.36105,42601.77314,41521.03434,40987.69548,40722.59604,39519.48403,38091.53237,36467.73911,33833.04485,30820.56051,27817.59177,27294.43699,28690.00378,30701.35908,32043.68149,33901.68211,33786.32819,34216.7673,33318.12781,31517.56479,20671.27785
2102150,MA,59187,Amazônia,4,4.011254382,2.852466418,1.337078357,0.0,0.0,0.623961041,2.941533832,4.991843481,6.507412073,6.061765808,5.705049738,3.476447546,0.0,0.0,1.158827405,4.991853345,5.437545111,6.32896861,7.309583447,7.398791174,6.685691138,1.515491174,0.0
2102150,MA,59187,Amazônia,11,54.11189465,53.84407409,50.45692891,46.89046057,47.60324323,47.96050606,53.75574176,60.35190072,79.42852753,78.80473177,79.25047575,71.40536982,69.2651893,68.10698309,59.994597,64.71943656,64.36256122,60.52972598,64.00608776,66.23507299,70.60352179,71.85121302,0.980578064
2102150,MA,59187,Amazônia,12,5.080704437,7.219991974,7.754879523,9.092002338,8.111403442,10.07242535,7.665750671,8.289617963,5.704612811,5.882927728,6.061438019,7.487410107,11.58783228,11.23119998,10.87466736,8.200460883,9.804990179,9.448303015,10.87448043,10.07210856,14.08357748,14.52881591,0.80216402
2102150,MA,59187,Amazônia,15,31407.82553,30599.68833,32136.89155,35367.11572,36444.37831,36974.77502,37234.52492,38427.2969,39833.58619,41449.89054,44088.06178,47108.8375,50113.67915,50636.83296,49242.96052,47226.07879,45881.26076,44020.85265,44127.02438,43695.06874,44575.78947,46382.32585,57323.55079
2102150,MA,59187,Amazônia,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069802509,1.069802509
2102150,MA,59187,Amazônia,41,1.426517987,3.298875055,3.833739618,3.566182294,2.942050482,2.139669977,1.426383228,1.426383228,2.76382381,4.546896826,4.546817389,3.476900616,3.744359589,5.438435138,9.092915405,8.646568097,8.20074942,9.003180237,8.468822821,5.795014252,11.94630074,9.004235718,2.852949225
2102150,MA,59187,Amazônia,21,0.0,0.089141315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102150,MA,59187,Amazônia,24,12.83743943,14.70956928,14.79871872,17.02744632,17.56234091,18.27553307,18.45383152,19.79106797,20.14766475,21.75234845,22.82213479,23.08958013,23.89191849,23.98106753,24.0702166,25.40745547,26.83384063,27.54703261,28.70596913,28.70596913,28.88426713,28.88426713,29.2408636
2102150,MA,59187,Amazônia,33,12.39134677,10.51918134,9.182108752,6.151098364,9.984366089,10.07346369,10.25185748,9.984307928,11.94546029,16.93773206,12.12350552,13.28234134,11.85584291,11.58842054,13.46053259,12.21240759,12.0341207,16.22408143,18.89854466,21.57305709,25.4954178,24.87159583,21.84106388
2102150,MA,59188,Cerrado,3,16684.0248,16266.41942,15987.24718,15745.41968,15589.96582,15504.47972,15410.34455,15155.59012,14690.38807,14412.90683,13973.19698,13857.32044,13757.48594,13574.75429,13627.88286,13749.7353,13929.79577,14100.76008,13955.28778,13766.58362,13652.84342,13443.10614,13553.28293
2102150,MA,59188,Cerrado,4,5.347851923,5.615243329,4.010902893,3.565249969,6.952369012,8.022030859,7.754629028,18.27284985,18.80780526,13.63783076,11.40945276,3.654702222,0.802244489,1.247836841,1.78264884,1.782635828,2.050003088,9.002929218,9.270407617,5.348265918,1.158735767,0.802180359,4.991369983
2102150,MA,59188,Cerrado,11,9.804892358,4.367691663,8.646036749,8.200381738,6.417643018,7.754630652,6.952439966,3.20887771,3.298019073,1.604517316,6.685412451,9.894208868,17.47069706,28.52379086,32.62421786,34.76341403,16.84666788,6.239458124,4.189392377,4.635039752,3.119657855,2.763112976,143.6917553
2102150,MA,59188,Cerrado,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782622144,74.33521418
2102150,MA,59188,Cerrado,15,1675.607757,2170.854796,2612.879747,3152.602783,3484.814996,3784.408641,3860.447473,4002.709763,4340.001106,4502.85434,4928.749333,5229.940568,5601.9994,5959.885913,5923.159547,5668.670386,5381.911872,5155.056846,5218.701493,5465.525318,5702.097797,6006.857101,5624.014452
2102150,MA,59188,Cerrado,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891365771,1.426172754,0.534806982,0.267403381,0.0,0.0,0.0,0.0,0.0
2102150,MA,59188,Cerrado,21,2170.580475,2097.7521,1932.849312,1635.042896,1455.075808,1239.007294,1257.192736,1362.464531,1489.929394,1610.79694,1622.294065,1443.218873,1167.696666,981.9344459,959.9165618,1091.394456,1216.544101,1276.26735,1360.412418,1305.412685,1188.731003,1092.104627,1146.20881
2102150,MA,59188,Cerrado,25,2.673991058,2.763134381,2.763134381,2.763143329,3.743562439,3.921831647,4.634933252,4.724085071,4.634959399,4.634972363,4.545872656,3.921948096,2.584918707,2.228389453,1.871815948,0.980559052,0.980576794,0.891433472,0.624003503,0.891433594,0.980576978,0.980576978,2.317533459
2102150,MA,59188,Cerrado,33,5.704579694,5.971964594,5.348042871,6.150221448,6.774149603,6.150207074,6.417593774,6.774125922,6.684995868,7.308916864,6.863232727,5.793611218,5.704481165,5.169681561,5.61533775,4.99142627,5.080550201,5.258855017,5.258859558,5.347991211,4.813157507,5.347990515,4.902285852
2102325,MA,59189,Amazônia,3,181657.32,190917.768,193360.2234,170853.5084,158623.1972,154601.5658,151757.7582,142667.9582,134064.486,128830.2661,133081.9513,129982.4945,126509.1087,124776.9561,120697.4381,111793.6082,107293.2108,106979.0982,107154.7304,106139.9874,105678.0391,104488.0705,97029.25993
2102325,MA,59189,Amazônia,4,4.814637628,5.527840271,4.725231354,4.368619879,0.0,0.0,1.069797577,2.585589746,2.942315417,1.961638818,0.0,0.267455762,0.356608374,0.089152612,0.267551501,1.159193378,2.318212994,2.050661493,1.426647723,5.794938062,6.06239104,7.48882699,11.05480601
2102325,MA,59189,Amazônia,11,43.76110744,31.45763048,26.82542503,39.22069454,31.81722154,32.88285275,37.60585188,32.25688533,34.6657344,46.61398819,41.43892763,38.13922318,36.62545196,33.59254315,35.19915581,30.29426794,41.879778,37.69239114,44.20013006,91.99245883,62.74465244,63.18727838,19.24674114
2102325,MA,59189,Amazônia,12,4.188501385,4.009767712,2.851354596,4.010782214,3.208088361,8.199644763,7.395924506,10.87221907,6.861645343,5.703046112,6.861895251,2.940769781,2.316943573,3.208589001,1.960405743,3.297507294,3.386702966,4.634958472,4.099207922,7.308649506,6.594486572,6.41679679,0.0
2102325,MA,59189,Amazônia,15,72004.24054,62714.37578,60268.70814,82740.56387,94967.57822,98940.09741,101729.0784,110771.8992,119342.7422,124513.1309,120263.4126,123361.7977,126793.1982,128215.7991,131057.881,136679.683,134679.5772,126836.6387,120362.7673,118790.1531,118275.0874,119789.894,126972.7709
2102325,MA,59189,Amazônia,39,0.891495056,0.891495056,0.089149536,0.0,0.0,0.713032251,0.713032251,0.713156512,0.713156512,1.069756073,1.337212866,2.763573431,2.763573431,12.12189575,395.4575819,878.0515642,3670.265032,7391.450806,14985.7916,17136.78573,19231.74309,25236.93199,27124.9032
2102325,MA,59189,Amazônia,41,12.83683824,24.33624388,27.27798088,26.11843426,27.36630208,44.03518624,51.25655758,49.56321318,59.36759288,80.13584746,79.95705287,76.30119274,111.1540827,381.7492341,1186.549305,3982.863251,7663.790508,12107.85204,10804.97361,11160.92323,10078.10249,3758.599242,2146.907524
2102325,MA,59189,Amazônia,9,0.0,0.0,0.0,0.0,0.0,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136,1.425858136
2102325,MA,59189,Amazônia,24,594.9042672,624.6799391,629.9387126,652.9386436,663.1907642,694.2138949,731.8351899,776.22975,795.8397569,819.7314587,827.4874293,836.2239039,846.476115,885.5229613,930.3645043,943.024174,949.7995329,952.3848809,955.8618547,960.8539713,970.8388156,975.3854659,1021.207924
2102325,MA,59189,Amazônia,33,152.5618686,152.4726133,154.8799021,154.7898502,159.1615109,152.3855836,157.3804344,162.0152629,166.4750806,175.4806671,171.647005,173.1651047,172.0937479,165.053882,168.9758546,162.1122521,169.8656537,162.290763,160.2426349,180.2939785,164.8809583,148.1193837,148.7423839
2102358,MA,59190,Amazônia,3,6338.776201,6747.915778,6876.524755,6067.813358,5761.899688,5695.849546,5456.866031,5336.972914,5277.24874,5044.944762,4713.756643,4576.603285,4366.995551,4627.786374,4420.316163,4123.663205,3783.224976,3725.37838,3556.885474,3269.922417,3178.955459,3052.296614,2695.388688
2102358,MA,59190,Amazônia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102358,MA,59190,Amazônia,11,0.801123462,0.445065289,0.0,0.178009937,0.089016956,0.712108759,0.712108759,0.445069397,0.801118353,0.445067792,0.0,0.0,0.0,0.0,0.0,0.089016956,0.0,0.0,0.089016956,0.623078577,0.62305556,0.089016956,0.0
2102358,MA,59190,Amazônia,12,0.0,0.0,0.0,0.0,0.178019171,0.0,0.0,0.0,0.623043109,0.53402926,0.53402926,0.53402926,0.0,0.0,0.089004889,0.0,0.0,0.445024371,0.356019482,0.53402926,0.890048737,0.0,0.0
2102358,MA,59190,Amazônia,15,6598.827126,6182.032382,6037.312057,6845.756542,7167.514492,7238.727352,7478.422972,7597.514902,7642.373592,7802.308604,8131.18265,8280.798417,8448.835729,8183.327791,8361.426177,8608.681466,8869.095292,8762.095712,8942.782625,9204.472716,9294.371672,9427.79526,9782.032755
2102358,MA,59190,Amazônia,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801131256,0.801131256,0.0,0.0,195.9923817,196.793503
2102358,MA,59190,Amazônia,41,0.0,7.922169238,24.3895732,23.94443852,8.10013855,2.136316461,1.424219965,2.937524103,16.91293013,89.10385469,91.77398984,79.48959952,122.0391047,126.9342392,155.7720054,205.6147164,285.8171447,449.7732161,437.5791968,463.7423056,464.5433251,263.1212737,265.1686149
2102358,MA,59190,Amazônia,21,0.0,0.0,0.089010272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102358,MA,59190,Amazônia,33,0.979109955,1.06816535,1.06816535,1.69121153,1.602206018,1.958236176,1.958227832,1.513150861,1.424137012,2.047242261,2.136248206,1.958229114,1.513175684,1.335156439,1.780209869,1.335156476,1.246148083,0.890096185,0.890096185,0.089013849,0.0,0.089014313,0.0
2102358,MA,59191,Cerrado,3,36731.75171,35287.6874,35488.46358,34838.20956,33856.24128,31483.60226,30097.7152,29612.6918,27621.22199,26594.97569,26900.82153,26327.08544,26234.70385,27476.47632,26856.82461,25876.39286,26325.4397,25876.19312,25904.83082,25941.27685,25494.98368,24824.86287,25266.97182
2102358,MA,59191,Cerrado,4,4369.058068,4080.985134,3359.345374,3083.117989,2892.3296,3329.813704,3696.734887,3762.590092,4389.873211,4497.269597,4248.713876,4445.996363,4707.450499,4017.247806,3720.914619,3252.564964,2295.37375,2075.117755,2095.667071,2229.049464,2450.801018,2610.969006,2437.516481
2102358,MA,59191,Cerrado,11,192.12936,221.2300742,234.6688299,210.6412136,229.3295041,245.4371305,282.2808531,278.3656507,241.1671355,251.401298,250.332609,281.8368589,255.3169252,253.8922047,237.6074013,188.9300764,230.5807328,257.189931,335.7704224,362.7349114,364.5149281,350.4533339,310.4058579
2102358,MA,59191,Cerrado,12,0.711927209,0.711927209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868581512,3.381239154,1.690617798,1.334697888,1.06775802,0.0,0.0,0.0,1.601637946,31.23551044
2102358,MA,59191,Cerrado,15,21425.25403,23206.95502,23877.50868,25581.70773,27106.88292,29046.85618,30520.32788,31843.67071,33547.72645,34690.12228,35050.55707,35423.0843,35328.76035,35029.03994,36161.18435,37980.34943,38661.84251,39353.50401,39200.11054,38750.23308,38331.38688,37840.37121,36343.20101
2102358,MA,59191,Cerrado,39,3.559966235,5.606651862,8.453834509,9.343721796,5.784286578,3.915241351,4.805036475,9.966724371,17.35270107,46.81024667,50.46146307,34.79899734,15.57406525,28.03360469,71.28600424,125.9274158,139.6355826,109.3797638,111.5124481,98.9643705,73.15586562,73.51185851,77.33913901
2102358,MA,59191,Cerrado,41,0.0,0.0,0.0,0.0,0.533885632,0.0,0.622866223,0.0,0.444907544,0.0,0.0,0.0,0.0,0.534019507,0.534019507,1.156935645,9.166708026,81.69512072,48.86127469,51.26199342,71.46388725,71.19689203,73.60032965
2102358,MA,59191,Cerrado,9,0.0,0.0,0.0,0.0,0.0,0.444887311,0.444887311,0.444887311,0.26693241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102358,MA,59191,Cerrado,21,6220.540619,6134.045416,5954.098399,5205.836606,4837.666741,4820.389507,4322.365793,3416.677355,3067.291628,2786.702327,2360.966137,2349.405972,2322.893186,2071.66588,1835.122964,1462.956892,1229.887963,1128.702856,1180.224238,1428.327278,2065.930703,3072.952245,4266.671745
2102358,MA,59191,Cerrado,24,126.3595995,127.6944219,140.2416009,142.1102678,144.6908494,148.1613371,153.0556204,163.3782604,170.6751344,176.014244,188.8283769,191.4979065,198.0826806,202.7989677,203.1548809,206.8921829,208.4048719,214.9008542,218.3714739,222.3759646,224.1556747,225.2234774,235.6347452
2102358,MA,59191,Cerrado,25,58.20050171,61.58183409,64.0735335,61.58205534,57.48867963,53.84024073,53.30630961,46.8992415,79.19843734,90.58799653,85.3382859,81.95728366,75.46206925,62.64848433,53.92855932,48.41201179,43.69585901,44.2298057,46.89952941,57.04484726,61.67238879,65.76558123,91.75099391
2102358,MA,59191,Cerrado,33,28.29783439,29.36572925,29.00978405,23.31447533,24.91586353,23.40312382,24.20428515,21.17889543,20.64508087,21.97993127,19.84425974,20.20049117,17.61998682,11.65781019,11.92497297,10.59022408,10.50124328,13.88264219,13.61579968,14.59485634,17.79859105,18.95550267,21.53598489
2102374,MA,59192,Amazônia,3,5102.106455,3928.518667,3362.228391,5093.734659,5086.764884,5078.992756,5478.974111,5395.241811,4700.82676,4869.116143,5501.835983,5401.664026,4772.240217,4446.188225,4322.09509,4111.394482,4516.274346,4632.874904,4016.849583,3772.937387,4212.550783,4245.762968,4798.669796
2102374,MA,59192,Amazônia,4,63.74441757,53.47740186,44.10341115,58.74559589,90.17162611,85.88567637,77.04729199,74.99398073,84.72546987,95.17094576,90.97461135,90.08143824,91.24174712,84.72342892,77.31345829,79.54589732,93.83077032,98.02749057,96.68868054,108.564387,117.4029341,109.2785415,51.06671983
2102374,MA,59192,Amazônia,6,1935.058169,1807.30847,1637.43438,1991.404959,2109.686608,2090.663658,2092.268414,2083.432879,1913.198694,1930.964407,2120.661082,2101.286827,1932.828395,1943.539092,1928.632666,1811.1506,1852.836944,1873.371401,1717.153406,1682.419629,1664.390994,1765.267161,2046.382309
2102374,MA,59192,Amazônia,11,1091.693645,1050.716092,1140.345309,1123.729729,1120.871596,1156.40484,1259.780072,1306.827495,1362.448851,1389.499265,1297.812674,1250.143089,1102.224244,816.1964432,731.8316987,762.8981058,759.6869913,747.9914011,853.6031562,1288.813206,1487.529048,1407.629148,742.4643737
2102374,MA,59192,Amazônia,12,437.922442,458.7210459,448.5447852,401.9513182,383.1182168,397.0443515,367.9448907,349.7336262,353.4822297,338.664482,353.2159037,369.6389955,451.7621437,538.9692332,550.0369837,545.0356755,546.1070967,542.7145272,531.0213613,461.3976574,440.4217133,430.157455,129.7015292
2102374,MA,59192,Amazônia,15,3460.509379,4823.358554,5473.107006,3435.124956,3307.919965,3321.142573,2851.886598,2916.152464,3680.812196,3452.617487,2739.47229,2897.495855,3800.096708,4348.62786,4556.550708,4857.505062,4395.937853,4263.266038,4926.235305,4808.760631,4197.294619,4165.781457,4270.876758
